#freq[Hz]   abs[m/N]   phase[degree]
0.135363009067   0.00119841247692   -169.428918812
0.135518941235   0.00119119097026   -169.386259635
0.13567505303   0.00118394953806   -169.342636765
0.135831344659   0.00117668898658   -169.298037145
0.135987816328   0.00116941008215   -169.252447059
0.136144468247   0.00116211355314   -169.205852121
0.136301300621   0.00115480009189   -169.158237273
0.136458313659   0.00114747035641   -169.109586765
0.136615507569   0.00114012497213   -169.05988415
0.13677288256   0.00113276453345   -169.009112267
0.136930438839   0.00112538960523   -168.957253226
0.137088176616   0.0011180007242   -168.904288396
0.137246096101   0.00111059840032   -168.850198384
0.137404197501   0.00110318311803   -168.794963018
0.137562481028   0.00109575533746   -168.738561325
0.137720946889   0.00108831549558   -168.680971514
0.137879595297   0.00108086400723   -168.62217095
0.13803842646   0.00107340126623   -168.56213613
0.13819744059   0.00106592764629   -168.500842657
0.138356637897   0.00105844350198   -168.438265215
0.138516018592   0.00105094916961   -168.374377536
0.138675582887   0.00104344496806   -168.309152376
0.138835330993   0.00103593119959   -168.242561472
0.138995263121   0.00102840815067   -168.174575519
0.139155379484   0.00102087609261   -168.105164125
0.139315680295   0.0010133352824   -168.034295778
0.139476165764   0.00100578596327   -167.961937803
0.139636836106   0.00099822836542   -167.88805632
0.139797691532   0.00099066270663   -167.812616199
0.139958732257   0.000983089192855   -167.735581012
0.140119958494   0.00097550801882   -167.656912983
0.140281370456   0.000967919368582   -167.576572938
0.140442968358   0.000960323416081   -167.494520245
0.140604752413   0.00095272032567   -167.410712757
0.140766722836   0.000945110252631   -167.325106752
0.140928879842   0.000937493343682   -167.237656865
0.141091223646   0.000929869737465   -167.148316021
0.141253754462   0.000922239565033   -167.057035362
0.141416472507   0.000914602950319   -166.96376417
0.141579377996   0.000906960010602   -166.868449789
0.141742471144   0.000899310856965   -166.771037535
0.141905752169   0.000891655594752   -166.671470609
0.142069221286   0.000883994324016   -166.569690002
0.142232878712   0.000876327139965   -166.465634397
0.142396724665   0.000868654133414   -166.359240056
0.14256075936   0.000860975391227   -166.250440717
0.142724983016   0.000853290996771   -166.139167467
0.142889395851   0.000845601030365   -166.025348626
0.143053998082   0.000837905569738   -165.908909604
0.143218789927   0.000830204690494   -165.789772772
0.143383771606   0.00082249846658   -165.667857304
0.143548943335   0.000814786970769   -165.543079026
0.143714305336   0.000807070275151   -165.415350248
0.143879857826   0.000799348451638   -165.284579586
0.144045601025   0.000791621572481   -165.150671776
0.144211535152   0.000783889710809   -165.013527477
0.144377660429   0.000776152941181   -164.873043056
0.144543977075   0.000768411340167   -164.729110371
0.144710485309   0.000760664986942   -164.581616524
0.144877185354   0.000752913963913   -164.43044362
0.14504407743   0.000745158357379   -164.275468487
0.145211161759   0.000737398258207   -164.116562399
0.145378438561   0.000729633762565   -163.953590767
0.145545908058   0.000721864972672   -163.786412818
0.145713570473   0.000714091997605   -163.614881248
0.145881426028   0.000706314954142   -163.438841856
0.146049474944   0.000698533967666   -163.258133154
0.146217717446   0.000690749173112   -163.072585943
0.146386153755   0.000682960715981   -162.882022874
0.146554784096   0.000675168753419   -162.686257966
0.146723608691   0.000667373455369   -162.4850961
0.146892627764   0.000659575005792   -162.278332476
0.14706184154   0.000651773603986   -162.065752027
0.147231250243   0.00064396946599   -161.847128802
0.147400854097   0.000636162826088   -161.622225294
0.147570653328   0.000628353938432   -161.390791733
0.147740648159   0.000620543078779   -161.152565317
0.147910838817   0.000612730546359   -160.907269394
0.148081225527   0.000604916665895   -160.654612588
0.148251808515   0.000597101789775   -160.39428785
0.148422588006   0.000589286300398   -160.125971454
0.148593564229   0.000581470612709   -159.849321907
0.148764737408   0.000573655176942   -159.563978788
0.148936107771   0.000565840481589   -159.269561494
0.149107675545   0.000558027056618   -158.965667899
0.149279440958   0.000550215476961   -158.651872907
0.149451404237   0.000542406366307   -158.327726898
0.149623565609   0.000534600401216   -157.992754068
0.149795925304   0.000526798315597   -157.646450624
0.14996848355   0.000519000905582   -157.288282868
0.150141240575   0.000511209034833   -156.917685117
0.150314196609   0.000503423640331   -156.534057484
0.15048735188   0.000495645738685   -156.136763484
0.150660706619   0.000487876433027   -155.725127472
0.150834261054   0.000480116920538   -155.298431889
0.151008015416   0.000472368500674   -154.855914314
0.151181969936   0.000464632584174   -154.396764307
0.151356124844   0.000456910702898   -153.920120032
0.15153048037   0.000449204520617   -153.425064656
0.151705036746   0.000441515844818   -152.910622511
0.151879794203   0.000433846639641   -152.375755013
0.152054752973   0.000426199040051   -151.819356349
0.152229913288   0.000418575367377   -151.240248915
0.15240527538   0.000410978146328   -150.637178531
0.152580839481   0.000403410123642   -150.008809436
0.152756605824   0.00039587428851   -149.353719108
0.152932574642   0.000388373894923   -148.670392921
0.153108746168   0.000380912486115   -147.957218734
0.153285120636   0.000373493921256   -147.212481446
0.15346169828   0.000366122404575   -146.434357668
0.153638479333   0.000358802517043   -145.620910607
0.15381546403   0.000351539250796   -144.770085378
0.153992652606   0.000344338046389   -143.879704942
0.154170045295   0.000337204832982   -142.947466986
0.154347642332   0.000330146071478   -141.970942083
0.154525443954   0.000323168800565   -140.947573604
0.154703450395   0.000316280685505   -139.874679914
0.154881661891   0.000309490069374   -138.749459519
0.155060078679   0.000302806026249   -137.568999974
0.155238700996   0.000296238415635   -136.330291465
0.155417529077   0.000289797937077   -135.030246168
0.155596563161   0.000283496183559   -133.665724605
0.155775803483   0.000277345691822   -132.233570362
0.155955250283   0.00027135998719   -130.73065461
0.156134903797   0.000265553619891   -129.153931922
0.156314764264   0.000259942189178   -127.500508775
0.156494831922   0.000254542350813   -125.767725923
0.156675107011   0.000249371802823   -123.953255381
0.156855589768   0.00024444924379   -122.055212077
0.157036280433   0.000239794297558   -120.07227921
0.157217179246   0.000235427398164   -118.00384501
0.157398286447   0.000231369629255   -115.850146862
0.157579602274   0.000227642513373   -113.612416795
0.15776112697   0.000224267748454   -111.293020182
0.157942860774   0.000221266891816   -108.895577494
0.158124803927   0.000218660995737   -106.425057391
0.158306956671   0.000216470203385   -103.887828747
0.158489319246   0.000214713318834   -101.291659827
0.158671891895   0.000213407369798   -98.6456551186
0.15885467486   0.000212567185633   -95.9601243085
0.159037668382   0.000212205015446   -93.2463834938
0.159220872705   0.000212330211004   -90.5164952251
0.159404288071   0.000212948996383   -87.7829605893
0.159587914724   0.000214064340733   -85.058382106
0.159771752906   0.000215675942968   -82.355119771
0.159955802861   0.000217780328414   -79.6849634265
0.160140064834   0.00022037104878   -77.0588426234
0.160324539069   0.000223438969366   -74.4865906473
0.16050922581   0.000226972622176   -71.9767732513
0.160694125301   0.000230958600962   -69.5365859461
0.160879237789   0.000235381974252   -67.1718174672
0.161064563518   0.000240226694666   -64.886872062
0.161250102734   0.000245475986616   -62.6848399392
0.161435855683   0.000251112699108   -60.5676036662
0.161621822611   0.000257119615075   -58.5359682562
0.161808003764   0.000263479713031   -56.5898037897
0.16199439939   0.000270176380407   -54.7281912044
0.162181009736   0.000277193580665   -52.9495639945
0.162367835048   0.000284515978136   -51.2518406513
0.162554875575   0.000292129025628   -49.6325445681
0.162742131564   0.000300019020274   -48.0889096949
0.162929603264   0.000308173133117   -46.6179714475
0.163117290923   0.000316579417578   -45.2166432416
0.163305194789   0.00032522680147   -43.8817796066
0.163493315113   0.000334105066591   -42.6102271688
0.163681652143   0.000343204819323   -41.3988649533
0.163870206128   0.000352517455049   -40.2446354829
0.16405897732   0.000362035118672   -39.1445680913
0.164247965967   0.000371750663016   -38.0957957621
0.164437172321   0.000381657606491   -37.0955666612
0.164626596633   0.000391750091058   -36.1412513884
0.164816239153   0.000402022841249   -35.2303468226
0.165006100132   0.000412471124774   -34.3604773021
0.165196179823   0.00042309071507   -33.5293937541
0.165386478477   0.000433877856001   -32.7349712797
0.165576996347   0.000444829228837   -31.975205607
0.165767733685   0.000455941921527   -31.2482087406
0.165958690744   0.000467213400265   -30.5522040733
0.166149867777   0.000478641483265   -29.8855211655
0.166341265037   0.000490224316676   -29.2465903536
0.166532882779   0.000501960352514   -28.6339373118
0.166724721255   0.000513848328503   -28.0461776595
0.166916780721   0.000525887249697   -27.4820116836
0.167109061431   0.000538076371772   -26.9402192255
0.16730156364   0.000550415185851   -26.4196547669
0.167494287603   0.000562903404765   -25.9192427372
0.167687233575   0.000575540950629   -25.4379730547
0.167880401812   0.000588327943632   -24.9748969091
0.168073792571   0.000601264691946   -24.5291227849
0.168267406107   0.000614351682666   -24.0998127232
0.168461242677   0.000627589573697   -23.6861788151
0.168655302539   0.000640979186511   -23.2874799195
0.168849585949   0.000654521499711   -22.9030185946
0.169044093164   0.000668217643327   -22.5321382336
0.169238824444   0.0006820688938   -22.1742203935
0.169433780045   0.0006960766696   -21.8286823057
0.169628960226   0.000710242527419   -21.4949745577
0.169824365246   0.00072456815891   -21.1725789354
0.170019995364   0.000739055387933   -20.8610064145
0.170215850839   0.000753706168263   -20.5597952926
0.170411931932   0.000768522581745   -20.2685094515
0.1706082389   0.000783506836852   -19.9867367399
0.170804772006   0.00079866126764   -19.7140874705
0.171001531509   0.00081398833306   -19.4501930201
0.17119851767   0.000829490616623   -19.1947045287
0.171395730751   0.000845170826396   -18.9472916874
0.171593171012   0.00086103179531   -18.7076416112
0.171790838716   0.000877076481774   -18.4754577889
0.171988734124   0.000893307970586   -18.2504591049
0.172186857499   0.000909729474121   -18.0323789289
0.172385209103   0.000926344333805   -17.820964266
0.172583789199   0.000943156021851   -17.6159749655
0.172782598051   0.000960168143275   -17.4171829828
0.172981635922   0.000977384438162   -17.2243716904
0.173180903075   0.000994808784205   -17.0373352351
0.173380399775   0.0010124451995   -16.8558779381
0.173580126287   0.00103029784561   -16.6798137343
0.173780082875   0.00104837103089   -16.5089656485
0.173980269804   0.00106666921407   -16.3431653063
0.174180687339   0.00108519700812   -16.1822524763
0.174381335747   0.0011039591844   -16.026074642
0.174582215292   0.00112296067707   -15.8744866015
0.174783326242   0.00114220658781   -15.7273500932
0.174984668862   0.00116170219079   -15.5845334442
0.175186243421   0.00118145293803   -15.4459112429
0.175388050184   0.00120146446502   -15.3113640309
0.17559008942   0.00122174259665   -15.1807780153
0.175792361396   0.0012422933535   -15.0540447985
0.17599486638   0.00126312295856   -14.931061126
0.176197604641   0.00128423784416   -14.8117286492
0.176400576448   0.00130564465942   -14.6959537038
0.176603782069   0.00132735027805   -14.583647102
0.176807221773   0.00134936180659   -14.4747239376
0.177010895832   0.00137168659302   -14.3691034041
0.177214804514   0.00139433223596   -14.2667086239
0.177418948089   0.00141730659425   -14.167466489
0.177623326829   0.0014406177971   -14.0713075112
0.177827941004   0.00146427425471   -13.9781656832
0.178032790885   0.00148828466958   -13.887978348
0.178237876745   0.00151265804828   -13.8006860776
0.178443198854   0.00153740371396   -13.71623256
0.178648757485   0.00156253131949   -13.6345644936
0.178854552911   0.00158805086129   -13.5556314901
0.179060585404   0.00161397269392   -13.4793859834
0.179266855237   0.00164030754552   -13.4057831466
0.179473362683   0.00166706653398   -13.3347808143
0.179680108017   0.00169426118412   -13.2663394129
0.179887091513   0.00172190344575   -13.2004218952
0.180094313444   0.00175000571274   -13.1369936822
0.180301774086   0.0017785808432   -13.0760226103
0.180509473713   0.00180764218076   -13.017478884
0.180717412601   0.00183720357709   -12.9613350341
0.180925591025   0.00186727941568   -12.9075658809
0.181134009262   0.00189788463705   -12.8561485037
0.181342667587   0.00192903476539   -12.8070622142
0.181551566277   0.00196074593676   -12.7602885361
0.18176070561   0.00199303492903   -12.7158111892
0.181970085861   0.0020259191935   -12.6736160788
0.182179707309   0.00205941688855   -12.6336912907
0.182389570232   0.00209354691531   -12.5960270904
0.182599674907   0.00212832895543   -12.5606159291
0.182810021614   0.00216378351135   -12.5274524533
0.183020610631   0.00219993194903   -12.4965335215
0.183231442237   0.00223679654332   -12.4678582254
0.183442516712   0.00227440052636   -12.4414279177
0.183653834335   0.00231276813907   -12.4172462452
0.183865395386   0.00235192468591   -12.3953191892
0.184077200147   0.00239189659343   -12.3756551112
0.184289248897   0.00243271147258   -12.3582648063
0.184501541918   0.0024743981853   -12.3431615637
0.184714079491   0.00251698691564   -12.3303612343
0.184926861898   0.00256050924575   -12.3198823068
0.185139889421   0.00260499823723   -12.3117459925
0.185353162341   0.0026504885182   -12.3059763183
0.185566680943   0.00269701637648   -12.3026002301
0.185780445509   0.00274461985969   -12.3016477064
0.185994456322   0.00279333888247   -12.3031518826
0.186208713666   0.00284321534173   -12.3071491881
0.186423217825   0.00289429324044   -12.3136794946
0.186637969083   0.00294661882091   -12.3227862803
0.186852967726   0.0030002407081   -12.3345168072
0.187068214037   0.0030552100642   -12.3489223158
0.187283708302   0.00311158075528   -12.3660582368
0.187499450807   0.00316940953116   -12.3859844223
0.187715441838   0.00322875621988   -12.4087653975
0.18793168168   0.00328968393789   -12.4344706355
0.188148170622   0.00335225931773   -12.4631748566
0.188364908949   0.00341655275478   -12.4949583553
0.188581896949   0.00348263867488   -12.5299073565
0.18879913491   0.00355059582509   -12.5681144054
0.189016623119   0.00362050758978   -12.6096787928
0.189234361864   0.00369246233469   -12.6547070204
0.189452351436   0.00376655378191   -12.7033133102
0.189670592121   0.00384288141898   -12.7556201624
0.18988908421   0.00392155094582   -12.8117589667
0.190107827992   0.00400267476357   -12.8718706741
0.190326823758   0.00408637250991   -12.9361065346
0.190546071796   0.00417277164618   -13.0046289084
0.190765572399   0.00426200810206   -13.0776121599
0.190985325857   0.0043542269845   -13.1552436438
0.19120533246   0.0044495833584   -13.2377247936
0.191425592502   0.00454824310761   -13.3252723261
0.191646106274   0.00465038388588   -13.4181195749
0.191866874067   0.00475619616887   -13.5165179702
0.192087896175   0.0048658844197   -13.6207386831
0.192309172891   0.00497966838263   -13.7310744559
0.192530704508   0.0050977845211   -13.8478416423
0.192752491319   0.00522048761929   -13.9713824873
0.192974533619   0.00534805256879   -14.1020676782
0.193196831702   0.00548077636557   -14.2402992057
0.193419385862   0.00561898034609   -14.3865135784
0.193642196395   0.00576301269622   -14.5411854432
0.193865263595   0.00591325127166   -14.7048316707
0.194088587759   0.00607010677532   -14.8780159767
0.194312169183   0.00623402634405   -15.0613541619
0.194536008162   0.00640549760644   -15.2555200679
0.194760104994   0.00658505328367   -15.4612523644
0.194984459976   0.00677327641777   -15.679362303
0.195209073404   0.00697080632683   -15.9107426025
0.195433945578   0.00717834540403   -16.1563776564
0.195659076793   0.00739666689893   -16.4173552967
0.195884467351   0.00762662384449   -16.6948803918
0.196110117548   0.0078691593238   -16.9902906152
0.196336027684   0.00812531830691   -17.3050747904
0.196562198058   0.00839626133156   -17.6408943081
0.196788628971   0.00868328035381   -17.9996082172
0.197015320722   0.00898781715665   -18.383302727
0.197242273611   0.00931148477853   -18.7943260286
0.197469487941   0.00965609251091   -19.2353295524
0.197696964011   0.0100236751156   -19.709317048
0.197924702124   0.0104165270294   -20.2197032058
0.198152702581   0.0108372424545   -20.7703839681
0.198380965684   0.011288762373   -21.3658212124
0.198609491736   0.011774429663   -22.0111451746
0.19883828104   0.0122980536104   -22.7122788385
0.199067333899   0.0128639851617   -23.4760896094
0.199296650616   0.0134772041797   -24.3105749476
0.199526231497   0.0141434196074   -25.2250903191
0.199756076844   0.0148691825864   -26.2306298551
0.199986186963   0.0156620108189   -27.3401724732
0.200216562159   0.0165305191047   -28.5691087752
0.200447202737   0.0174845448698   -29.9357663983
0.200678109002   0.0185352466376   -31.4620527708
0.200909281261   0.0196951345222   -33.1742324989
0.20114071982   0.020977959661   -35.1038480812
0.201372424986   0.0223983359711   -37.2887699988
0.201604397066   0.0239708814044   -39.7743119651
0.201836636368   0.0257085343102   -42.6142456426
0.202069143199   0.0276195185725   -45.8713585599
0.202301917868   0.0297022292476   -49.6168676726
0.202534960682   0.0319372215783   -53.9274854932
0.202768271952   0.0342758721249   -58.8782824474
0.203001851986   0.0366268616262   -64.5290386802
0.203235701094   0.0388452851906   -70.9024910747
0.203469819585   0.0407346168992   -77.9564019393
0.203704207771   0.0420745276775   -85.5586574809
0.203938865961   0.0426784213458   -93.4821636073
