#freq[Hz]   abs[m/N]   phase[degree]
0.117219536555   0.0022612108461   0.000728644336696
0.117354568249   0.00226139197521   0.000730695994916
0.117489755494   0.00226157349496   0.000732963150079
0.117625098468   0.0022617553992   0.00073547134878
0.117760597352   0.00226193768061   0.0007382508443
0.117896252324   0.00226212033041   0.000741337713929
0.118032063565   0.00226230333806   0.000744775306159
0.118168031254   0.00226248669086   0.000748616136041
0.118304155573   0.00226267037344   0.000752924397792
0.1184404367   0.00226285436701   0.000757779339724
0.118576874817   0.00226303864851   0.000763279862024
0.118713470104   0.0022632231894   0.000769550881471
0.118850222744   0.00226340795394   0.000776752297429
0.118987132916   0.00226359289695   0.000785091868283
0.119124200803   0.00226377796059   0.000794844113275
0.119261426586   0.00226396306966   0.000806378742542
0.119398810446   0.00226414812478   0.000820204626181
0.119536352567   0.00226433299201   0.000837039987121
0.119674053131   0.0022645174866   0.000857928648088
0.119811912319   0.00226470134679   0.000884440993071
0.119949930315   0.00226488418931   0.000919039506942
0.120088107301   0.00226506543049   0.000965785721796
0.120226443462   0.00226524413675   0.00103181453827
0.120364938979   0.00226541871905   0.00113071600124
0.120503594037   0.00226558624364   0.00129131923289
0.12064240882   0.0022657406618   0.001584738338
0.120781383511   0.00226586739139   0.00223120803182
0.120920518294   0.00226592261821   0.00423356136319
0.121059813355   0.00226580994978   0.0171606231241
0.121199268877   0.00226750290147   0.0170743892964
0.121338885046   0.00226731450835   0.00300406444541
0.121478662047   0.00226735166186   0.00135539675356
0.121618600065   0.0022674749928   0.000930282652954
0.121758699285   0.00226763059289   0.000774021065052
0.121898959892   0.00226780158698   0.000705131322733
0.122039382074   0.002267981199   0.000671571836854
0.122179966016   0.00226816620861   0.00065441634516
0.122320711905   0.00226835489587   0.000645627725121
0.122461619927   0.00226854626063   0.000641400247194
0.122602690268   0.00226873968251   0.000639781185711
0.122743923116   0.00226893475673   0.000639705502015
0.122885318658   0.00226913120821   0.00064056413957
0.123026877081   0.00226932884367   0.000641995657358
0.123168598574   0.00226952752348   0.000643779278974
0.123310483323   0.00226972714439   0.000645777148605
0.123452531517   0.0022699276285   0.000647901811309
0.123594743344   0.00227012891605   0.000650097233467
0.123737118994   0.00227033096047   0.000652327385632
0.123879658653   0.00227053372506   0.000654569192821
0.124022362512   0.00227073718055   0.00065680808376
0.124165230759   0.00227094130336   0.000659035126423
0.124308263584   0.00227114607436   0.000661245153721
0.124451461177   0.00227135147791   0.000663435520197
0.124594823727   0.00227155750118   0.000665605266872
0.124738351424   0.00227176413354   0.000667754555906
0.124882044459   0.00227197136619   0.00066988428361
0.125025903022   0.00227217919183   0.000671995816431
0.125169927303   0.00227238760436   0.000674090807293
0.125314117494   0.00227259659872   0.00067617107088
0.125458473786   0.00227280617068   0.000678238496885
0.125602996369   0.00227301631676   0.00068029499185
0.125747685437   0.00227322703407   0.000682342439267
0.125892541179   0.00227343832022   0.000684382674185
0.126037563789   0.00227365017329   0.000686417466534
0.126182753459   0.00227386259173   0.000688448511315
0.126328110381   0.00227407557432   0.000690477424109
0.126473634747   0.00227428912013   0.000692505738359
0.126619326751   0.00227450322847   0.000694534906798
0.126765186586   0.00227471789888   0.000696566302453
0.126911214445   0.00227493313109   0.000698601221979
0.127057410521   0.00227514892499   0.00070064088924
0.127203775009   0.00227536528063   0.00070268645863
0.127350308102   0.00227558219819   0.000704739019468
0.127497009994   0.00227579967797   0.000706799599758
0.127643880881   0.00227601772038   0.000708869170138
0.127790920957   0.0022762363259   0.000710948647901
0.127938130416   0.00227645549513   0.000713038900026
0.128085509454   0.00227667522874   0.000715140747556
0.128233058266   0.00227689552745   0.000717254968159
0.128380777047   0.00227711639207   0.000719382299274
0.128528665994   0.00227733782344   0.000721523441369
0.128676725303   0.00227755982248   0.000723679060154
0.128824955169   0.00227778239014   0.00072584978954
0.12897335579   0.00227800552742   0.000728036233578
0.129121927361   0.00227822923536   0.000730238968934
0.129270670081   0.00227845351504   0.000732458546541
0.129419584145   0.00227867836757   0.000734695493908
0.129568669752   0.0022789037941   0.000736950316679
0.129717927098   0.00227912979581   0.000739223499925
0.129867356383   0.00227935637388   0.000741515510107
0.130016957803   0.00227958352957   0.000743826796234
0.130166731558   0.0022798112641   0.00074615779115
0.130316677845   0.00228003957877   0.000748508912734
0.130466796864   0.00228026847487   0.000750880565019
0.130617088813   0.00228049795371   0.000753273139394
0.130767553892   0.00228072801663   0.000755687015304
0.1309181923   0.00228095866498   0.000758122561074
0.131069004237   0.00228118990014   0.000760580135172
0.131219989902   0.00228142172349   0.000763060086568
0.131371149496   0.00228165413644   0.000765562755621
0.131522483219   0.00228188714039   0.00076808847487
0.131673991272   0.00228212073678   0.000770637569293
0.131825673856   0.00228235492706   0.000773210357402
0.131977531171   0.00228258971268   0.000775807151393
0.132129563419   0.0022828250951   0.000778428257737
0.132281770801   0.00228306107581   0.000781073977919
0.132434153519   0.00228329765631   0.000783744608566
0.132586711776   0.00228353483809   0.000786440442
0.132739445773   0.00228377262267   0.000789161766697
0.132892355713   0.00228401101157   0.000791908867677
0.133045441798   0.00228425000632   0.000794682026645
0.133198704231   0.00228448960847   0.000797481522587
0.133352143216   0.00228472981958   0.000800307632001
0.133505758956   0.0022849706412   0.000803160629121
0.133659551655   0.00228521207491   0.000806040786251
0.133813521515   0.00228545412228   0.000808948374012
0.133967668743   0.0022856967849   0.000811883661774
0.134121993541   0.00228594006438   0.000814846917439
0.134276496114   0.00228618396231   0.000817838408358
0.134431176667   0.00228642848031   0.000820858400851
0.134586035406   0.00228667361999   0.000823907160988
0.134741072534   0.002286919383   0.000826984954385
0.134896288259   0.00228716577096   0.000830092046491
0.135051682786   0.00228741278553   0.00083322870292
0.135207256319   0.00228766042834   0.000836395189528
0.135363009067   0.00228790870106   0.000839591772541
0.135518941235   0.00228815760536   0.00084281871863
0.13567505303   0.0022884071429   0.000846076295543
0.135831344659   0.00228865731538   0.000849364771589
0.135987816328   0.00228890812447   0.000852684416108
0.136144468247   0.00228915957188   0.000856035499787
0.136301300621   0.0022894116593   0.000859418294341
0.136458313659   0.00228966438843   0.00086283307313
0.136615507569   0.00228991776101   0.000866280110925
0.13677288256   0.00229017177874   0.000869759684286
0.136930438839   0.00229042644336   0.000873272071316
0.137088176616   0.0022906817566   0.000876817552269
0.137246096101   0.0022909377202   0.000880396409394
0.137404197501   0.00229119433592   0.00088400892695
0.137562481028   0.0022914516055   0.000887655391337
0.137720946889   0.00229170953071   0.000891336091671
0.137879595297   0.00229196811331   0.000895051319254
0.13803842646   0.00229222735509   0.00089880136787
0.13819744059   0.00229248725782   0.000902586534069
0.138356637897   0.00229274782328   0.000906407117258
0.138516018592   0.00229300905328   0.000910263419459
0.138675582887   0.00229327094961   0.000914155745857
0.138835330993   0.00229353351408   0.000918084404583
0.138995263121   0.00229379674851   0.000922049706828
0.139155379484   0.0022940606547   0.000926051967212
0.139315680295   0.0022943252345   0.000930091503644
0.139476165764   0.00229459048972   0.000934168637199
0.139636836106   0.00229485642221   0.000938283692886
0.139797691532   0.00229512303381   0.000942436999029
0.139958732257   0.00229539032638   0.000946628887714
0.140119958494   0.00229565830177   0.000950859694907
0.140281370456   0.00229592696185   0.000955129760569
0.140442968358   0.00229619630848   0.000959439428251
0.140604752413   0.00229646634354   0.00096378904603
0.140766722836   0.00229673706892   0.000968178965963
0.140928879842   0.0022970084865   0.000972609544277
0.141091223646   0.00229728059818   0.000977081141823
0.141253754462   0.00229755340586   0.000981594123666
0.141416472507   0.00229782691145   0.000986148859586
0.141579377996   0.00229810111687   0.000990745723866
0.141742471144   0.00229837602403   0.000995385095853
0.141905752169   0.00229865163486   0.00100006735938
0.142069221286   0.0022989279513   0.00100479290336
0.142232878712   0.00229920497528   0.00100956212192
0.142396724665   0.00229948270876   0.00101437541405
0.14256075936   0.00229976115369   0.0010192331842
0.142724983016   0.00230004031201   0.00102413584229
0.142889395851   0.00230032018571   0.00102908380341
0.143053998082   0.00230060077675   0.00103407748829
0.143218789927   0.00230088208711   0.00103911732355
0.143383771606   0.00230116411878   0.00104420374122
0.143548943335   0.00230144687375   0.00104933717986
0.143714305336   0.00230173035401   0.00105451808341
0.143879857826   0.00230201456156   0.0010597469022
0.144045601025   0.00230229949843   0.0010650240928
0.144211535152   0.00230258516663   0.00107035011816
0.144377660429   0.00230287156818   0.00107572544768
0.144543977075   0.00230315870511   0.00108115055735
0.144710485309   0.00230344657946   0.00108662592984
0.144877185354   0.00230373519328   0.00109215205497
0.14504407743   0.0023040245486   0.00109772942899
0.145211161759   0.0023043146475   0.00110335855587
0.145378438561   0.00230460549203   0.00110903994644
0.145545908058   0.00230489708426   0.00111477411889
0.145713570473   0.00230518942627   0.00112056159929
0.145881426028   0.00230548252014   0.001126402921
0.146049474944   0.00230577636796   0.00113229862529
0.146217717446   0.00230607097183   0.00113824926148
0.146386153755   0.00230636633386   0.00114425538685
0.146554784096   0.00230666245614   0.00115031756717
0.146723608691   0.0023069593408   0.00115643637608
0.146892627764   0.00230725698997   0.00116261239642
0.14706184154   0.00230755540576   0.00116884621935
0.147231250243   0.00230785459032   0.00117513844506
0.147400854097   0.0023081545458   0.00118148968278
0.147570653328   0.00230845527434   0.00118790055094
0.147740648159   0.00230875677809   0.00119437167725
0.147910838817   0.00230905905923   0.00120090369934
0.148081225527   0.00230936211992   0.00120749726422
0.148251808515   0.00230966596235   0.00121415302902
0.148422588006   0.00230997058869   0.00122087166106
0.148593564229   0.00231027600113   0.00122765383784
0.148764737408   0.00231058220189   0.00123450024739
0.148936107771   0.00231088919315   0.00124141158859
0.149107675545   0.00231119697714   0.00124838857118
0.149279440958   0.00231150555607   0.00125543191606
0.149451404237   0.00231181493216   0.00126254235553
0.149623565609   0.00231212510766   0.00126972063329
0.149795925304   0.0023124360848   0.00127696750515
0.14996848355   0.00231274786583   0.00128428373853
0.150141240575   0.002313060453   0.00129167011357
0.150314196609   0.00231337384858   0.00129912742279
0.15048735188   0.00231368805483   0.00130665647135
0.150660706619   0.00231400307402   0.00131425807736
0.150834261054   0.00231431890844   0.00132193307253
0.151008015416   0.00231463556038   0.00132968230173
0.151181969936   0.00231495303214   0.001337506624
0.151356124844   0.00231527132602   0.00134540691216
0.15153048037   0.00231559044432   0.00135338405365
0.151705036746   0.00231591038937   0.00136143895022
0.151879794203   0.0023162311635   0.00136957251904
0.152054752973   0.00231655276903   0.00137778569223
0.152229913288   0.0023168752083   0.00138607941752
0.15240527538   0.00231719848367   0.00139445465865
0.152580839481   0.00231752259748   0.00140291239539
0.152756605824   0.0023178475521   0.00141145362443
0.152932574642   0.00231817334989   0.00142007935889
0.153108746168   0.00231849999323   0.00142879062954
0.153285120636   0.00231882748451   0.00143758848442
0.15346169828   0.00231915582611   0.00144647399
0.153638479333   0.00231948502043   0.00145544823066
0.15381546403   0.00231981506988   0.00146451230982
0.153992652606   0.00232014597686   0.00147366734986
0.154170045295   0.00232047774381   0.00148291449292
0.154347642332   0.00232081037313   0.00149225490109
0.154525443954   0.00232114386728   0.00150168975683
0.154703450395   0.00232147822869   0.00151122026335
0.154881661891   0.0023218134598   0.00152084764518
0.155060078679   0.00232214956309   0.00153057314884
0.155238700996   0.002322486541   0.00154039804304
0.155417529077   0.00232282439601   0.0015503236189
0.155596563161   0.00232316313061   0.00156035119133
0.155775803483   0.00232350274727   0.0015704820984
0.155955250283   0.00232384324848   0.00158071770291
0.156134903797   0.00232418463676   0.00159105939252
0.156314764264   0.00232452691461   0.00160150857985
0.156494831922   0.00232487008453   0.00161206670381
0.156675107011   0.00232521414907   0.00162273522979
0.156855589768   0.00232555911074   0.00163351565045
0.157036280433   0.00232590497209   0.00164440948591
0.157217179246   0.00232625173566   0.00165541828502
0.157398286447   0.00232659940401   0.00166654362563
0.157579602274   0.00232694797969   0.00167778711523
0.15776112697   0.00232729746527   0.00168915039186
0.157942860774   0.00232764786333   0.00170063512455
0.158124803927   0.00232799917645   0.00171224301439
0.158306956671   0.00232835140722   0.00172397579515
0.158489319246   0.00232870455824   0.00173583523383
0.158671891895   0.00232905863212   0.00174782313177
0.15885467486   0.00232941363146   0.00175994132521
0.159037668382   0.00232976955889   0.00177219168638
0.159220872705   0.00233012641703   0.00178457612432
0.159404288071   0.00233048420853   0.00179709658552
0.159587914724   0.00233084293601   0.00180975505508
0.159771752906   0.00233120260214   0.00182255355771
0.159955802861   0.00233156320957   0.00183549415863
0.160140064834   0.00233192476096   0.00184857896428
0.160324539069   0.00233228725898   0.00186181012371
0.16050922581   0.00233265070632   0.00187518982974
0.160694125301   0.00233301510567   0.00188872031961
0.160879237789   0.00233338045971   0.00190240387671
0.161064563518   0.00233374677114   0.00191624283097
0.161250102734   0.00233411404269   0.00193023956081
0.161435855683   0.00233448227705   0.00194439649388
0.161621822611   0.00233485147696   0.00195871610844
0.161808003764   0.00233522164515   0.0019732009352
0.16199439939   0.00233559278435   0.00198785355756
0.162181009736   0.0023359648973   0.00200267661417
0.162367835048   0.00233633798677   0.00201767279971
0.162554875575   0.00233671205551   0.00203284486645
0.162742131564   0.00233708710628   0.00204819562582
0.162929603264   0.00233746314186   0.00206372795043
0.163117290923   0.00233784016503   0.00207944477486
0.163305194789   0.00233821817858   0.00209534909824
0.163493315113   0.0023385971853   0.00211144398491
0.163681652143   0.00233897718799   0.0021277325677
0.163870206128   0.00233935818946   0.00214421804846
0.16405897732   0.00233974019252   0.00216090370045
0.164247965967   0.0023401232   0.00217779287049
0.164437172321   0.00234050721472   0.00219488898115
0.164626596633   0.00234089223952   0.00221219553177
0.164816239153   0.00234127827724   0.00222971610267
0.165006100132   0.00234166533073   0.00224745435516
0.165196179823   0.00234205340284   0.00226541403532
0.165386478477   0.00234244249643   0.00228359897652
0.165576996347   0.00234283261437   0.00230201310087
0.165767733685   0.00234322375953   0.00232066042215
0.165958690744   0.00234361593479   0.00233954505017
0.166149867777   0.00234400914304   0.00235867118981
0.166341265037   0.00234440338717   0.00237804314883
0.166532882779   0.00234479867007   0.00239766533644
0.166724721255   0.00234519499466   0.00241754226841
0.166916780721   0.00234559236382   0.00243767857089
0.167109061431   0.00234599078049   0.00245807898215
0.16730156364   0.00234639024758   0.00247874835686
0.167494287603   0.00234679076801   0.00249969166992
0.167687233575   0.00234719234472   0.00252091401894
0.167880401812   0.00234759498063   0.00254242063006
0.168073792571   0.0023479986787   0.00256421685974
0.168267406107   0.00234840344186   0.00258630820043
0.168461242677   0.00234880927307   0.00260870028409
0.168655302539   0.00234921617528   0.00263139888679
0.168849585949   0.00234962415144   0.00265440993392
0.169044093164   0.00235003320452   0.00267773950404
0.169238824444   0.00235044333749   0.00270139383421
0.169433780045   0.00235085455332   0.00272537932507
0.169628960226   0.00235126685497   0.00274970254646
0.169824365246   0.00235168024544   0.00277437024325
0.170019995364   0.00235209472769   0.00279938934016
0.170215850839   0.00235251030472   0.00282476694906
0.170411931932   0.00235292697951   0.00285051037341
0.1706082389   0.00235334475504   0.00287662711734
0.170804772006   0.00235376363432   0.00290312488989
0.171001531509   0.00235418362032   0.0029300116145
0.17119851767   0.00235460471606   0.00295729543388
0.171395730751   0.00235502692452   0.00298498471971
0.171593171012   0.00235545024871   0.00301308807896
0.171790838716   0.00235587469162   0.00304161436393
0.171988734124   0.00235630025625   0.00307057268025
0.172186857499   0.0023567269456   0.00309997239517
0.172385209103   0.00235715476268   0.0031298231473
0.172583789199   0.00235758371047   0.00316013485814
0.172782598051   0.00235801379198   0.00319091773992
0.172981635922   0.00235844501021   0.00322218230673
0.173180903075   0.00235887736814   0.00325393938826
0.173380399775   0.00235931086879   0.00328620013836
0.173580126287   0.00235974551512   0.0033189760486
0.173780082875   0.00236018131014   0.00335227896131
0.173980269804   0.00236061825683   0.00338612108275
0.174180687339   0.00236105635816   0.00342051499625
0.174381335747   0.00236149561712   0.00345547367891
0.174582215292   0.00236193603667   0.00349101051416
0.174783326242   0.00236237761977   0.00352713930956
0.174984668862   0.0023628203694   0.00356387431372
0.175186243421   0.00236326428849   0.00360123023287
0.175388050184   0.00236370937999   0.00363922224976
0.17559008942   0.00236415564683   0.00367786604361
0.175792361396   0.00236460309195   0.00371717780833
0.17599486638   0.00236505171826   0.00375717427683
0.176197604641   0.00236550152866   0.00379787274039
0.176400576448   0.00236595252605   0.00383929107484
0.176603782069   0.0023664047133   0.00388144776176
0.176807221773   0.0023668580933   0.0039243619172
0.177010895832   0.00236731266888   0.00396805331836
0.177214804514   0.00236776844289   0.00401254243093
0.177418948089   0.00236822541816   0.00405785044016
0.177623326829   0.00236868359747   0.00410399928254
0.177827941004   0.00236914298362   0.00415101167853
0.178032790885   0.00236960357938   0.00419891116784
0.178237876745   0.00237006538748   0.00424772214599
0.178443198854   0.00237052841065   0.00429746990504
0.178648757485   0.00237099265159   0.00434818067188
0.178854552911   0.00237145811296   0.00439988165443
0.179060585404   0.0023719247974   0.00445260108527
0.179266855237   0.00237239270754   0.00450636827174
0.179473362683   0.00237286184595   0.00456121364545
0.179680108017   0.00237333221518   0.00461716881725
0.179887091513   0.00237380381776   0.00467426663439
0.180094313444   0.00237427665615   0.0047325412408
0.180301774086   0.00237475073281   0.00479202814141
0.180509473713   0.00237522605013   0.00485276426859
0.180717412601   0.00237570261046   0.00491478805733
0.180925591025   0.00237618041612   0.00497813951763
0.181134009262   0.00237665946937   0.00504286031786
0.181342667587   0.00237713977241   0.00510899387211
0.181551566277   0.0023776213274   0.00517658542556
0.18176070561   0.00237810413644   0.0052456821592
0.181970085861   0.00237858820156   0.00531633328717
0.182179707309   0.00237907352474   0.00538859017086
0.182389570232   0.00237956010788   0.00546250643229
0.182599674907   0.0023800479528   0.0055381380804
0.182810021614   0.00238053706128   0.00561554364633
0.183020610631   0.00238102743497   0.00569478431927
0.183231442237   0.00238151907547   0.00577592410626
0.183442516712   0.00238201198429   0.00585902998458
0.183653834335   0.00238250616281   0.00594417208364
0.183865395386   0.00238300161236   0.00603142386379
0.184077200147   0.00238349833411   0.00612086231773
0.184289248897   0.00238399632916   0.00621256818077
0.184501541918   0.00238449559848   0.00630662616191
0.184714079491   0.00238499614289   0.00640312518452
0.184926861898   0.00238549796311   0.00650215865195
0.185139889421   0.00238600105969   0.00660382472582
0.185353162341   0.00238650543306   0.00670822663527
0.185566680943   0.00238701108346   0.00681547299773
0.185780445509   0.00238751801098   0.00692567817257
0.185994456322   0.00238802621553   0.00703896264878
0.186208713666   0.00238853569683   0.00715545344047
0.186423217825   0.0023890464544   0.0072752845433
0.186637969083   0.00238955848754   0.00739859740473
0.186852967726   0.00239007179533   0.00752554144963
0.187068214037   0.00239058637663   0.00765627463464
0.187283708302   0.00239110223   0.00779096406567
0.187499450807   0.00239161935378   0.00792978665674
0.187715441838   0.00239213774599   0.00807292984588
0.18793168168   0.00239265740435   0.0082205923859
0.188148170622   0.00239317832628   0.00837298519175
0.188364908949   0.00239370050884   0.00853033227494
0.188581896949   0.0023942239487   0.008692871755
0.18879913491   0.00239474864218   0.0088608569764
0.189016623119   0.00239527458517   0.00903455771663
0.189234361864   0.0023958017731   0.00921426152913
0.189452351436   0.00239633020095   0.00940027519945
0.189670592121   0.0023968598632   0.00959292634567
0.18988908421   0.00239739075378   0.00979256520502
0.190107827992   0.00239792286605   0.00999956656465
0.190326823758   0.00239845619279   0.0102143319206
0.190546071796   0.00239899072608   0.0104372918518
0.190765572399   0.00239952645735   0.0106689086537
0.190985325857   0.00240006337727   0.0109096792466
0.19120533246   0.00240060147573   0.0111601384166
0.191425592502   0.00240114074177   0.0114208624241
0.191646106274   0.00240168116352   0.0116924729997
0.191866874067   0.00240222272816   0.0119756418316
0.192087896175   0.00240276542185   0.0122710955652
0.192309172891   0.00240330922963   0.0125796214201
0.192530704508   0.0024038541354   0.0129020734589
0.192752491319   0.00240440012179   0.0132393796827
0.192974533619   0.00240494717013   0.0135925499956
0.193196831702   0.0024054952603   0.0139626852
0.193419385862   0.0024060443707   0.0143509871814
0.193642196395   0.00240659447815   0.0147587704571
0.193865263595   0.00240714555778   0.0151874753036
0.194088587759   0.00240769758292   0.015638682701
0.194312169183   0.00240825052507   0.0161141314056
0.194536008162   0.00240880435376   0.0166157375101
0.194760104994   0.0024093590365   0.0171456168552
0.194984459976   0.0024099145387   0.0177061108556
0.195209073404   0.00241047082366   0.0182998162793
0.195433945578   0.00241102785254   0.018929619689
0.195659076793   0.00241158558441   0.0195987374156
0.195884467351   0.00241214397633   0.0203107620598
0.196110117548   0.00241270298357   0.0210697167312
0.196336027684   0.00241326255989   0.0218801185272
0.196562198058   0.00241382265802   0.0227470530509
0.196788628971   0.00241438323036   0.0236762620615
0.197015320722   0.00241494422994   0.0246742470084
0.197242273611   0.00241550561182   0.0257483915176
0.197469487941   0.00241606733504   0.026907106817
0.197696964011   0.00241662936523   0.0281600047699
0.197924702124   0.00241719167837   0.029518104197
0.198152702581   0.00241775426574   0.0309940773892
0.198380965684   0.00241831714088   0.0326025449216
0.198609491736   0.00241888034904   0.0343604284272
0.19883828104   0.00241944398012   0.0362873722589
0.199067333899   0.00242000818658   0.0384062463082
0.199296650616   0.00242057320798   0.0407437422102
0.199526231497   0.002421139405   0.0433310740603
0.199756076844   0.00242170730655   0.0462047889009
0.199986186963   0.00242227767534   0.0494076804995
0.200216562159   0.00242285159918   0.0529897734186
0.200447202737   0.00242343061842   0.0570092950001
0.200678109002   0.00242401690378   0.0615334595981
