# seg	start	stop	duration
3729	1232871554	1232875650	4096
3730	1232875650	1232879746	4096
3731	1232879746	1232883842	4096
3732	1232883842	1232887938	4096
3733	1232887938	1232892034	4096
3734	1232892034	1232896130	4096
3735	1232900226	1232904322	4096
3736	1232904322	1232908418	4096
3737	1232908418	1232912514	4096
3738	1232912514	1232916610	4096
3739	1232916610	1232920706	4096
3740	1232920706	1232924802	4096
3741	1232924802	1232928898	4096
3742	1232928898	1232932994	4096
3743	1232932994	1232937090	4096
3744	1232937090	1232941186	4096
3745	1232941186	1232945282	4096
3746	1232945282	1232949378	4096
3747	1232953474	1232957570	4096
3748	1232957570	1232961666	4096
3749	1232961666	1232965762	4096
3750	1232965762	1232969858	4096
3751	1232969858	1232973954	4096
3752	1232973954	1232978050	4096
3753	1232978050	1232982146	4096
3754	1232982146	1232986242	4096
3755	1232986242	1232990338	4096
3756	1232990338	1232994434	4096
3757	1232994434	1232998530	4096
3758	1232998530	1233002626	4096
3759	1233002626	1233006722	4096
3760	1233006722	1233010818	4096
3761	1233010818	1233014914	4096
3762	1233014914	1233019010	4096
3763	1233019010	1233023106	4096
3764	1233023106	1233027202	4096
3765	1233027202	1233031298	4096
3766	1233031298	1233035394	4096
3767	1233035394	1233039490	4096
3768	1233039490	1233043586	4096
3769	1233043586	1233047682	4096
3770	1233047682	1233051778	4096
3771	1233051778	1233055874	4096
3772	1233055874	1233059970	4096
3773	1233059970	1233064066	4096
3774	1233064066	1233068162	4096
3775	1233068162	1233072258	4096
3776	1233076354	1233080450	4096
3777	1233080450	1233084546	4096
3778	1233084546	1233088642	4096
3779	1233088642	1233092738	4096
3780	1233092738	1233096834	4096
3781	1233096834	1233100930	4096
3782	1233109122	1233113218	4096
3783	1233117314	1233121410	4096
3784	1233121410	1233125506	4096
3785	1233125506	1233129602	4096
3786	1233129602	1233133698	4096
3787	1233137794	1233141890	4096
3788	1233145986	1233150082	4096
3789	1233150082	1233154178	4096
3790	1233154178	1233158274	4096
3791	1233158274	1233162370	4096
3792	1233162370	1233166466	4096
3793	1233170562	1233174658	4096
3794	1233174658	1233178754	4096
3795	1233178754	1233182850	4096
3796	1233186946	1233191042	4096
3797	1233191042	1233195138	4096
3798	1233195138	1233199234	4096
3799	1233199234	1233203330	4096
3800	1233203330	1233207426	4096
3801	1233207426	1233211522	4096
3802	1233211522	1233215618	4096
3803	1233215618	1233219714	4096
3804	1233219714	1233223810	4096
3805	1233223810	1233227906	4096
3806	1233227906	1233232002	4096
3807	1233232002	1233236098	4096
3808	1233236098	1233240194	4096
3809	1233240194	1233244290	4096
3810	1233244290	1233248386	4096
3811	1233248386	1233252482	4096
3812	1233252482	1233256578	4096
3813	1233256578	1233260674	4096
3814	1233260674	1233264770	4096
3815	1233264770	1233268866	4096
3816	1233268866	1233272962	4096
3817	1233272962	1233277058	4096
3818	1233277058	1233281154	4096
3819	1233281154	1233285250	4096
3820	1233285250	1233289346	4096
3821	1233289346	1233293442	4096
3822	1233293442	1233297538	4096
3823	1233297538	1233301634	4096
3824	1233301634	1233305730	4096
3825	1233305730	1233309826	4096
3826	1233309826	1233313922	4096
3827	1233313922	1233318018	4096
3828	1233318018	1233322114	4096
3829	1233322114	1233326210	4096
3830	1233326210	1233330306	4096
3831	1233330306	1233334402	4096
3832	1233334402	1233338498	4096
3833	1233338498	1233342594	4096
3834	1233342594	1233346690	4096
3835	1233346690	1233350786	4096
3836	1233350786	1233354882	4096
3837	1233354882	1233358978	4096
3838	1233358978	1233363074	4096
