#Filename : asd_comm_seis.dat
#Date : 2018/07/20
#Author : K.Miyo
#
#Discription
#-----------
#Xend   	: displacement of the seismometer on the Xend 
#       	  2nd floar(EXV) with Xarm direction
#Center 	: displacement of the seismometer on the Center 
#       	  2nd floar(IXV) with Xarm direction
#GIF    	: strain of the Xarm 1500 m distance measured by 
#       	  GIF strainmeter
#diff_seis 	:= (Xend-Center)/sqrt(2)
#comm_seis 	:= (Xend+Center)/sqrt(2)
#diff_gif  	:= GIF*3000/sqrt(2)
#
#Data Information
#----------------
#Data Name         	: asd_comm_seis.dat
#Start [GPS Time]  	: 1214784018
#Time Lenght [sec] 	: 8192
#BW [Hz]           	: 7.8125e-03
#Window            	: Hanning
#Average           	: 64
#Overlap           	: 50% 
#Dof               	: 128
#
#
#Frequency[Hz],ASD [um/sqrtHz]
5.0476562e+01,4.4646655e-05
5.0484375e+01,4.6027719e-05
5.0492188e+01,4.5547262e-05
5.0500000e+01,4.5656376e-05
5.0507812e+01,4.4366287e-05
5.0515625e+01,4.7213066e-05
5.0523438e+01,4.7529450e-05
5.0531250e+01,4.5285649e-05
5.0539062e+01,4.6629793e-05
5.0546875e+01,4.4933557e-05
5.0554688e+01,4.5116194e-05
5.0562500e+01,4.4579786e-05
5.0570312e+01,4.5977498e-05
5.0578125e+01,4.8689955e-05
5.0585938e+01,4.8029480e-05
5.0593750e+01,4.7907524e-05
5.0601562e+01,4.8839265e-05
5.0609375e+01,4.7300832e-05
5.0617188e+01,4.5463430e-05
5.0625000e+01,4.5044948e-05
5.0632812e+01,4.4982371e-05
5.0640625e+01,4.6087008e-05
5.0648438e+01,5.0177313e-05
5.0656250e+01,4.9220539e-05
5.0664062e+01,4.7591568e-05
5.0671875e+01,4.6382831e-05
5.0679688e+01,4.8836633e-05
5.0687500e+01,5.0381500e-05
5.0695312e+01,5.1909537e-05
5.0703125e+01,5.1754253e-05
5.0710938e+01,5.0408138e-05
5.0718750e+01,4.7383213e-05
5.0726562e+01,4.4874654e-05
5.0734375e+01,4.7483488e-05
5.0742188e+01,5.0264005e-05
5.0750000e+01,5.1376886e-05
5.0757812e+01,4.7575872e-05
5.0765625e+01,5.2586483e-05
5.0773438e+01,6.2466798e-05
5.0781250e+01,6.9867248e-05
5.0789062e+01,7.6999389e-05
5.0796875e+01,6.9718878e-05
5.0804688e+01,5.3638522e-05
5.0812500e+01,5.3474310e-05
5.0820312e+01,4.8792193e-05
5.0828125e+01,4.5819262e-05
5.0835938e+01,4.7769810e-05
5.0843750e+01,4.8782765e-05
5.0851562e+01,4.5490158e-05
5.0859375e+01,4.7372246e-05
5.0867188e+01,4.7709948e-05
5.0875000e+01,4.6857716e-05
5.0882812e+01,4.8555887e-05
5.0890625e+01,4.4055425e-05
5.0898438e+01,4.4256906e-05
5.0906250e+01,4.7523879e-05
5.0914062e+01,5.1135686e-05
5.0921875e+01,8.2098566e-05
5.0929688e+01,1.4481689e-04
5.0937500e+01,1.2423605e-04
5.0945312e+01,7.0235570e-05
5.0953125e+01,4.9527215e-05
5.0960938e+01,4.4185281e-05
5.0968750e+01,4.4795780e-05
5.0976562e+01,4.2522327e-05
5.0984375e+01,4.4273270e-05
5.0992188e+01,4.4484617e-05
5.1000000e+01,4.4195269e-05
5.1007812e+01,4.7861977e-05
5.1015625e+01,5.7483172e-05
5.1023438e+01,4.6318706e-05
5.1031250e+01,4.1035686e-05
5.1039062e+01,4.1562158e-05
5.1046875e+01,4.2295020e-05
5.1054688e+01,4.1162565e-05
5.1062500e+01,4.0777840e-05
5.1070312e+01,4.0985111e-05
5.1078125e+01,4.1086449e-05
5.1085938e+01,4.2964752e-05
5.1093750e+01,4.1820876e-05
5.1101562e+01,4.0929496e-05
5.1109375e+01,3.8694516e-05
5.1117188e+01,4.2656043e-05
5.1125000e+01,4.2262471e-05
5.1132812e+01,4.0890506e-05
5.1140625e+01,3.9434013e-05
5.1148438e+01,4.0037140e-05
5.1156250e+01,3.9493974e-05
5.1164062e+01,3.6849219e-05
5.1171875e+01,3.8240706e-05
5.1179688e+01,3.9301536e-05
5.1187500e+01,3.8697209e-05
5.1195312e+01,3.8656937e-05
5.1203125e+01,3.8101388e-05
5.1210938e+01,3.7920444e-05
5.1218750e+01,3.8085733e-05
5.1226562e+01,3.4477884e-05
5.1234375e+01,3.4439255e-05
5.1242188e+01,3.5341022e-05
5.1250000e+01,3.5192214e-05
5.1257812e+01,3.6844469e-05
5.1265625e+01,3.5905734e-05
5.1273438e+01,3.4932546e-05
5.1281250e+01,3.6458993e-05
5.1289062e+01,3.3679823e-05
5.1296875e+01,3.5770622e-05
5.1304688e+01,3.3950786e-05
5.1312500e+01,3.1110861e-05
5.1320312e+01,3.5068454e-05
5.1328125e+01,3.3546989e-05
5.1335938e+01,3.2766455e-05
5.1343750e+01,3.1628792e-05
5.1351562e+01,3.2751933e-05
5.1359375e+01,3.3176077e-05
5.1367188e+01,3.2785324e-05
5.1375000e+01,3.1641843e-05
5.1382812e+01,3.3635549e-05
5.1390625e+01,3.4776464e-05
5.1398438e+01,3.1593538e-05
5.1406250e+01,3.1155152e-05
5.1414062e+01,3.0064774e-05
5.1421875e+01,3.0003677e-05
5.1429688e+01,3.1514653e-05
5.1437500e+01,3.2144903e-05
5.1445312e+01,3.2300851e-05
5.1453125e+01,3.3429647e-05
5.1460938e+01,3.3929229e-05
5.1468750e+01,3.1813833e-05
5.1476562e+01,3.0228476e-05
5.1484375e+01,2.9519687e-05
5.1492188e+01,2.9846861e-05
5.1500000e+01,3.0156040e-05
5.1507812e+01,2.9941361e-05
5.1515625e+01,3.1887909e-05
5.1523438e+01,3.2033475e-05
5.1531250e+01,3.2771372e-05
5.1539062e+01,3.4536144e-05
5.1546875e+01,3.1809977e-05
5.1554688e+01,3.1741680e-05
5.1562500e+01,3.0970599e-05
5.1570312e+01,3.0247572e-05
5.1578125e+01,3.1521987e-05
5.1585938e+01,3.1968198e-05
5.1593750e+01,3.0933571e-05
5.1601562e+01,3.2747192e-05
5.1609375e+01,3.3045472e-05
5.1617188e+01,3.2064751e-05
5.1625000e+01,3.2967116e-05
5.1632812e+01,3.1773835e-05
5.1640625e+01,3.1223632e-05
5.1648438e+01,3.0073584e-05
5.1656250e+01,2.9333343e-05
5.1664062e+01,3.1635251e-05
5.1671875e+01,2.8548007e-05
5.1679688e+01,3.0553960e-05
5.1687500e+01,3.2083823e-05
5.1695312e+01,3.0784351e-05
5.1703125e+01,3.2046694e-05
5.1710938e+01,3.2291568e-05
5.1718750e+01,3.1368125e-05
5.1726562e+01,3.3014822e-05
5.1734375e+01,3.3473124e-05
5.1742188e+01,3.6123656e-05
5.1750000e+01,3.6231890e-05
5.1757812e+01,3.6164520e-05
5.1765625e+01,3.6434258e-05
5.1773438e+01,3.9038067e-05
5.1781250e+01,3.8910724e-05
5.1789062e+01,3.8383675e-05
5.1796875e+01,3.6182452e-05
5.1804688e+01,3.7502968e-05
5.1812500e+01,3.6511085e-05
5.1820312e+01,3.7124487e-05
5.1828125e+01,4.0757140e-05
5.1835938e+01,3.9782029e-05
5.1843750e+01,3.9032857e-05
5.1851562e+01,4.1840915e-05
5.1859375e+01,4.0280195e-05
5.1867188e+01,4.0067608e-05
5.1875000e+01,4.3502862e-05
5.1882812e+01,4.4210956e-05
5.1890625e+01,4.3546558e-05
5.1898438e+01,4.1942693e-05
5.1906250e+01,4.3490244e-05
5.1914062e+01,4.5402556e-05
5.1921875e+01,4.5590516e-05
5.1929688e+01,4.4569705e-05
5.1937500e+01,4.5917996e-05
5.1945312e+01,4.3953847e-05
5.1953125e+01,4.2096824e-05
5.1960938e+01,4.1347685e-05
5.1968750e+01,4.6237550e-05
5.1976562e+01,4.5952822e-05
5.1984375e+01,4.7001957e-05
5.1992188e+01,4.6314704e-05
5.2000000e+01,4.4605625e-05
5.2007812e+01,4.5348179e-05
5.2015625e+01,5.0869031e-05
5.2023438e+01,4.6041516e-05
5.2031250e+01,4.7720141e-05
5.2039062e+01,4.3506097e-05
5.2046875e+01,4.4377391e-05
5.2054688e+01,4.8524828e-05
5.2062500e+01,4.9353714e-05
5.2070312e+01,5.1217776e-05
5.2078125e+01,4.7995149e-05
5.2085938e+01,4.2566881e-05
5.2093750e+01,4.7124285e-05
5.2101562e+01,4.9743102e-05
5.2109375e+01,4.8412154e-05
5.2117188e+01,5.0427100e-05
5.2125000e+01,4.5536744e-05
5.2132812e+01,4.7411065e-05
5.2140625e+01,4.6952854e-05
5.2148438e+01,4.6302202e-05
5.2156250e+01,4.3146700e-05
5.2164062e+01,4.6333820e-05
5.2171875e+01,4.5573478e-05
5.2179688e+01,4.4180476e-05
5.2187500e+01,4.6419622e-05
5.2195312e+01,4.9090146e-05
5.2203125e+01,4.7061719e-05
5.2210938e+01,4.2599502e-05
5.2218750e+01,4.1731981e-05
5.2226562e+01,4.4960511e-05
5.2234375e+01,4.8960733e-05
5.2242188e+01,5.1430032e-05
5.2250000e+01,4.9531677e-05
5.2257812e+01,4.8270079e-05
5.2265625e+01,4.5663405e-05
5.2273438e+01,4.7280430e-05
5.2281250e+01,4.8097424e-05
5.2289062e+01,4.3404139e-05
5.2296875e+01,4.2097421e-05
5.2304688e+01,4.0638767e-05
5.2312500e+01,4.2720508e-05
5.2320312e+01,4.2537946e-05
5.2328125e+01,4.3135967e-05
5.2335938e+01,4.5708501e-05
5.2343750e+01,4.2662392e-05
5.2351562e+01,4.1662254e-05
5.2359375e+01,4.3263113e-05
5.2367188e+01,3.9128656e-05
5.2375000e+01,4.0111125e-05
5.2382812e+01,4.3765279e-05
5.2390625e+01,4.5757695e-05
5.2398438e+01,4.5295997e-05
5.2406250e+01,4.5498394e-05
5.2414062e+01,4.4652827e-05
5.2421875e+01,4.2490088e-05
5.2429688e+01,4.3713024e-05
5.2437500e+01,4.2788812e-05
5.2445312e+01,4.5370586e-05
5.2453125e+01,4.7443031e-05
5.2460938e+01,4.0605630e-05
5.2468750e+01,4.2118895e-05
5.2476562e+01,4.3403167e-05
5.2484375e+01,4.2462026e-05
5.2492188e+01,4.2573036e-05
5.2500000e+01,4.4580683e-05
5.2507812e+01,4.1732564e-05
5.2515625e+01,4.1846303e-05
5.2523438e+01,4.3570352e-05
5.2531250e+01,4.4754793e-05
5.2539062e+01,4.4972451e-05
5.2546875e+01,4.3956192e-05
5.2554688e+01,4.1256377e-05
5.2562500e+01,4.3526763e-05
5.2570312e+01,3.9919327e-05
5.2578125e+01,4.3137609e-05
5.2585938e+01,4.2406605e-05
5.2593750e+01,3.7369428e-05
5.2601562e+01,3.9698143e-05
5.2609375e+01,4.1398544e-05
5.2617188e+01,4.4835217e-05
5.2625000e+01,4.3577985e-05
5.2632812e+01,4.3534644e-05
5.2640625e+01,4.5418671e-05
5.2648438e+01,4.2244032e-05
5.2656250e+01,4.1665956e-05
5.2664062e+01,4.3036420e-05
5.2671875e+01,4.5679817e-05
5.2679688e+01,4.2986155e-05
5.2687500e+01,4.1812166e-05
5.2695312e+01,3.9496946e-05
5.2703125e+01,4.2224303e-05
5.2710938e+01,4.3046113e-05
5.2718750e+01,4.2100907e-05
5.2726562e+01,4.2480834e-05
5.2734375e+01,4.0722316e-05
5.2742188e+01,4.1138066e-05
5.2750000e+01,4.1856388e-05
5.2757812e+01,4.0816862e-05
5.2765625e+01,4.0586913e-05
5.2773438e+01,4.0877255e-05
5.2781250e+01,4.1247068e-05
5.2789062e+01,4.0700610e-05
5.2796875e+01,4.2343866e-05
5.2804688e+01,4.1375815e-05
5.2812500e+01,4.1397511e-05
5.2820312e+01,4.1265196e-05
5.2828125e+01,4.1877520e-05
5.2835938e+01,4.3136187e-05
5.2843750e+01,4.2989035e-05
5.2851562e+01,4.1207978e-05
5.2859375e+01,4.2248041e-05
5.2867188e+01,4.2544465e-05
5.2875000e+01,4.2203434e-05
5.2882812e+01,4.3045624e-05
5.2890625e+01,4.2014732e-05
5.2898438e+01,4.6846880e-05
5.2906250e+01,4.5486020e-05
5.2914062e+01,4.5191415e-05
5.2921875e+01,4.3616364e-05
5.2929688e+01,5.0419975e-05
5.2937500e+01,4.7346240e-05
5.2945312e+01,4.5531319e-05
5.2953125e+01,4.5286499e-05
5.2960938e+01,4.3460755e-05
5.2968750e+01,4.4229183e-05
5.2976562e+01,4.5995136e-05
5.2984375e+01,4.5166900e-05
5.2992188e+01,4.5654652e-05
5.3000000e+01,5.1256673e-05
5.3007812e+01,4.8437159e-05
5.3015625e+01,4.8895136e-05
5.3023438e+01,5.0320680e-05
5.3031250e+01,4.8143873e-05
5.3039062e+01,5.3154133e-05
5.3046875e+01,5.2508814e-05
5.3054688e+01,5.0847914e-05
5.3062500e+01,5.6333228e-05
5.3070312e+01,5.6356155e-05
5.3078125e+01,5.3722974e-05
5.3085938e+01,5.0972170e-05
5.3093750e+01,5.3349624e-05
5.3101562e+01,5.8232301e-05
5.3109375e+01,5.2830099e-05
5.3117188e+01,5.3951094e-05
5.3125000e+01,6.0327473e-05
5.3132812e+01,5.8982487e-05
5.3140625e+01,5.7006318e-05
5.3148438e+01,5.6809198e-05
5.3156250e+01,5.5169421e-05
5.3164062e+01,5.4840319e-05
5.3171875e+01,5.8103256e-05
5.3179688e+01,5.8017035e-05
5.3187500e+01,5.4585097e-05
5.3195312e+01,5.6739137e-05
5.3203125e+01,5.9462781e-05
5.3210938e+01,6.1319074e-05
5.3218750e+01,6.0657997e-05
5.3226562e+01,5.9852522e-05
5.3234375e+01,5.9544707e-05
5.3242188e+01,5.8992829e-05
5.3250000e+01,6.1659888e-05
5.3257812e+01,6.1067227e-05
5.3265625e+01,6.8193498e-05
5.3273438e+01,7.1399166e-05
5.3281250e+01,6.6078631e-05
5.3289062e+01,6.9032708e-05
5.3296875e+01,6.8425618e-05
5.3304688e+01,6.9209475e-05
5.3312500e+01,7.1191126e-05
5.3320312e+01,6.9965016e-05
5.3328125e+01,6.4051935e-05
5.3335938e+01,6.6750490e-05
5.3343750e+01,6.0982168e-05
5.3351562e+01,6.2262479e-05
5.3359375e+01,6.6152410e-05
5.3367188e+01,6.4932131e-05
5.3375000e+01,6.5923667e-05
5.3382812e+01,6.9042226e-05
5.3390625e+01,6.5262399e-05
5.3398438e+01,7.0692497e-05
5.3406250e+01,7.0713856e-05
5.3414062e+01,6.9404154e-05
5.3421875e+01,7.1888462e-05
5.3429688e+01,6.8144522e-05
5.3437500e+01,8.0542382e-05
5.3445312e+01,1.2782404e-04
5.3453125e+01,3.1649112e-04
5.3460938e+01,2.8266840e-04
5.3468750e+01,1.0148891e-04
5.3476562e+01,7.5097816e-05
5.3484375e+01,6.7163604e-05
5.3492188e+01,6.8605206e-05
5.3500000e+01,7.0721876e-05
5.3507812e+01,7.1824058e-05
5.3515625e+01,7.1942693e-05
5.3523438e+01,6.9746557e-05
5.3531250e+01,7.3710515e-05
5.3539062e+01,7.2902665e-05
5.3546875e+01,7.3202995e-05
5.3554688e+01,7.1037189e-05
5.3562500e+01,6.8766303e-05
5.3570312e+01,7.1270085e-05
5.3578125e+01,7.1151638e-05
5.3585938e+01,6.8362619e-05
5.3593750e+01,6.8564562e-05
5.3601562e+01,7.0934228e-05
5.3609375e+01,7.2812396e-05
5.3617188e+01,6.7520788e-05
5.3625000e+01,6.9825793e-05
5.3632812e+01,7.2341852e-05
5.3640625e+01,6.8923543e-05
5.3648438e+01,7.0802620e-05
5.3656250e+01,7.1935974e-05
5.3664062e+01,6.9423209e-05
5.3671875e+01,6.7237993e-05
5.3679688e+01,7.2543586e-05
5.3687500e+01,7.5557388e-05
5.3695312e+01,8.0616731e-05
5.3703125e+01,7.3320413e-05
5.3710938e+01,6.7194121e-05
5.3718750e+01,7.3011233e-05
5.3726562e+01,7.6776218e-05
5.3734375e+01,8.2146674e-05
5.3742188e+01,7.8678735e-05
5.3750000e+01,7.4802391e-05
5.3757812e+01,7.9624831e-05
5.3765625e+01,8.4866766e-05
5.3773438e+01,8.2390310e-05
5.3781250e+01,8.0745705e-05
5.3789062e+01,7.4328921e-05
5.3796875e+01,7.3861348e-05
5.3804688e+01,8.0073106e-05
5.3812500e+01,7.8159165e-05
5.3820312e+01,7.2087342e-05
5.3828125e+01,6.9143659e-05
5.3835938e+01,6.9069353e-05
5.3843750e+01,6.6479864e-05
5.3851562e+01,6.3961165e-05
5.3859375e+01,6.5514549e-05
5.3867188e+01,6.5245675e-05
5.3875000e+01,6.5039377e-05
5.3882812e+01,6.2808036e-05
5.3890625e+01,6.4741902e-05
5.3898438e+01,6.5329207e-05
5.3906250e+01,6.6054847e-05
5.3914062e+01,6.8585881e-05
5.3921875e+01,7.2573058e-05
5.3929688e+01,7.0033692e-05
5.3937500e+01,6.3256894e-05
5.3945312e+01,6.3187180e-05
5.3953125e+01,6.6922409e-05
5.3960938e+01,6.9153383e-05
5.3968750e+01,6.5911770e-05
5.3976562e+01,6.7749636e-05
5.3984375e+01,6.1934209e-05
5.3992188e+01,6.1115918e-05
5.4000000e+01,6.3252626e-05
5.4007812e+01,6.7985901e-05
5.4015625e+01,7.0161550e-05
5.4023438e+01,7.2277290e-05
5.4031250e+01,7.9362098e-05
5.4039062e+01,7.9908018e-05
5.4046875e+01,8.1162453e-05
5.4054688e+01,8.9637921e-05
5.4062500e+01,9.5132406e-05
5.4070312e+01,9.6296149e-05
5.4078125e+01,9.6344687e-05
5.4085938e+01,1.0310925e-04
5.4093750e+01,1.0947782e-04
5.4101562e+01,1.1877302e-04
5.4109375e+01,1.2303883e-04
5.4117188e+01,1.3002983e-04
5.4125000e+01,1.4099637e-04
5.4132812e+01,1.4558547e-04
5.4140625e+01,1.3270994e-04
5.4148438e+01,1.3880886e-04
5.4156250e+01,1.5082729e-04
5.4164062e+01,1.5783810e-04
5.4171875e+01,1.6187116e-04
5.4179688e+01,1.6269190e-04
5.4187500e+01,1.6083509e-04
5.4195312e+01,1.6707610e-04
5.4203125e+01,1.7254030e-04
5.4210938e+01,1.7819463e-04
5.4218750e+01,1.7244587e-04
5.4226562e+01,1.7746575e-04
5.4234375e+01,1.7668742e-04
5.4242188e+01,1.7239275e-04
5.4250000e+01,1.8435471e-04
5.4257812e+01,1.7686157e-04
5.4265625e+01,1.5787829e-04
5.4273438e+01,1.7571050e-04
5.4281250e+01,1.7698024e-04
5.4289062e+01,1.5347529e-04
5.4296875e+01,1.3109238e-04
5.4304688e+01,1.3072789e-04
5.4312500e+01,1.2181327e-04
5.4320312e+01,1.1816383e-04
5.4328125e+01,1.0433068e-04
5.4335938e+01,9.4656394e-05
5.4343750e+01,8.5488195e-05
5.4351562e+01,7.3722632e-05
5.4359375e+01,7.3917607e-05
5.4367188e+01,7.0092064e-05
5.4375000e+01,6.3397960e-05
5.4382812e+01,6.2773651e-05
5.4390625e+01,6.3021832e-05
5.4398438e+01,6.2646291e-05
5.4406250e+01,6.5206593e-05
5.4414062e+01,6.7614885e-05
5.4421875e+01,7.0719705e-05
5.4429688e+01,7.0810646e-05
5.4437500e+01,7.1958317e-05
5.4445312e+01,6.8621556e-05
5.4453125e+01,6.5444868e-05
5.4460938e+01,6.5964425e-05
5.4468750e+01,6.4084603e-05
5.4476562e+01,6.1291721e-05
5.4484375e+01,6.9024875e-05
5.4492188e+01,7.1137391e-05
5.4500000e+01,6.8802662e-05
5.4507812e+01,6.8320932e-05
5.4515625e+01,6.9282074e-05
5.4523438e+01,6.7485398e-05
5.4531250e+01,7.1479827e-05
5.4539062e+01,6.8883837e-05
5.4546875e+01,6.7589492e-05
5.4554688e+01,7.4097929e-05
5.4562500e+01,7.9830112e-05
5.4570312e+01,8.2059809e-05
5.4578125e+01,8.0626085e-05
5.4585938e+01,7.6298616e-05
5.4593750e+01,6.6525078e-05
5.4601562e+01,6.7579624e-05
5.4609375e+01,7.4885549e-05
5.4617188e+01,7.6314378e-05
5.4625000e+01,7.7529197e-05
5.4632812e+01,7.3393094e-05
5.4640625e+01,7.4278720e-05
5.4648438e+01,7.6849669e-05
5.4656250e+01,7.7402649e-05
5.4664062e+01,7.7811390e-05
5.4671875e+01,8.2465181e-05
5.4679688e+01,7.8805936e-05
5.4687500e+01,7.5069151e-05
5.4695312e+01,7.9096320e-05
5.4703125e+01,8.1351598e-05
5.4710938e+01,7.8261942e-05
5.4718750e+01,7.5524040e-05
5.4726562e+01,7.8211581e-05
5.4734375e+01,8.2144713e-05
5.4742188e+01,8.4942559e-05
5.4750000e+01,8.5156081e-05
5.4757812e+01,7.5470975e-05
5.4765625e+01,7.7635255e-05
5.4773438e+01,8.2211814e-05
5.4781250e+01,8.5545906e-05
5.4789062e+01,8.9033232e-05
5.4796875e+01,8.8028009e-05
5.4804688e+01,8.3769017e-05
5.4812500e+01,8.7347345e-05
5.4820312e+01,9.4211976e-05
5.4828125e+01,8.9737187e-05
5.4835938e+01,8.5783374e-05
5.4843750e+01,8.0213539e-05
5.4851562e+01,8.2260289e-05
5.4859375e+01,9.1072907e-05
5.4867188e+01,8.7058513e-05
5.4875000e+01,8.6506281e-05
5.4882812e+01,9.0567298e-05
5.4890625e+01,9.4183474e-05
5.4898438e+01,9.3584953e-05
5.4906250e+01,9.3958035e-05
5.4914062e+01,9.3294234e-05
5.4921875e+01,9.8386603e-05
5.4929688e+01,8.9786598e-05
5.4937500e+01,8.6859845e-05
5.4945312e+01,9.6785713e-05
5.4953125e+01,9.6573487e-05
5.4960938e+01,9.6529468e-05
5.4968750e+01,1.0065430e-04
5.4976562e+01,1.0018320e-04
5.4984375e+01,9.5917737e-05
5.4992188e+01,1.0815394e-04
5.5000000e+01,1.0309176e-04
5.5007812e+01,9.5635755e-05
5.5015625e+01,9.9723898e-05
5.5023438e+01,1.0570620e-04
5.5031250e+01,1.0849599e-04
5.5039062e+01,1.0269288e-04
5.5046875e+01,1.0180222e-04
5.5054688e+01,1.0409977e-04
5.5062500e+01,1.0196419e-04
5.5070312e+01,1.1557414e-04
5.5078125e+01,1.2154577e-04
5.5085938e+01,1.2441931e-04
5.5093750e+01,1.2169001e-04
5.5101562e+01,1.2235549e-04
5.5109375e+01,1.1779982e-04
5.5117188e+01,1.2335216e-04
5.5125000e+01,1.2093616e-04
5.5132812e+01,1.1728873e-04
5.5140625e+01,1.2357422e-04
5.5148438e+01,1.2861623e-04
5.5156250e+01,1.2230686e-04
5.5164062e+01,1.2986102e-04
5.5171875e+01,1.2985739e-04
5.5179688e+01,1.2991661e-04
5.5187500e+01,1.3444069e-04
5.5195312e+01,1.2499183e-04
5.5203125e+01,1.3848613e-04
5.5210938e+01,1.4367104e-04
5.5218750e+01,1.4408687e-04
5.5226562e+01,1.4949674e-04
5.5234375e+01,1.4197378e-04
5.5242188e+01,1.3793424e-04
5.5250000e+01,1.4528473e-04
5.5257812e+01,1.4782433e-04
5.5265625e+01,1.4419519e-04
5.5273438e+01,1.4071983e-04
5.5281250e+01,1.4054323e-04
5.5289062e+01,1.4893789e-04
5.5296875e+01,1.5025513e-04
5.5304688e+01,1.4499410e-04
5.5312500e+01,1.5006138e-04
5.5320312e+01,1.5366876e-04
5.5328125e+01,1.5205060e-04
5.5335938e+01,1.5802530e-04
5.5343750e+01,1.5637762e-04
5.5351562e+01,1.5618249e-04
5.5359375e+01,1.5420749e-04
5.5367188e+01,1.4878318e-04
5.5375000e+01,1.4367214e-04
5.5382812e+01,1.4604230e-04
5.5390625e+01,1.4433117e-04
5.5398438e+01,1.4572618e-04
5.5406250e+01,1.5043799e-04
5.5414062e+01,1.5274084e-04
5.5421875e+01,1.4802545e-04
5.5429688e+01,1.5222859e-04
5.5437500e+01,1.5385864e-04
5.5445312e+01,1.5432494e-04
5.5453125e+01,1.5650697e-04
5.5460938e+01,1.6081236e-04
5.5468750e+01,1.4556157e-04
5.5476562e+01,1.4120477e-04
5.5484375e+01,1.3620390e-04
5.5492188e+01,1.3624963e-04
5.5500000e+01,1.4197521e-04
5.5507812e+01,1.3809811e-04
5.5515625e+01,1.4344341e-04
5.5523438e+01,1.4768358e-04
5.5531250e+01,1.5190124e-04
5.5539062e+01,1.4826683e-04
5.5546875e+01,1.4796936e-04
5.5554688e+01,1.4257056e-04
5.5562500e+01,1.3993112e-04
5.5570312e+01,1.3752750e-04
5.5578125e+01,1.3691836e-04
5.5585938e+01,1.2657571e-04
5.5593750e+01,1.3275782e-04
5.5601562e+01,1.3629217e-04
5.5609375e+01,1.3845577e-04
5.5617188e+01,1.2599057e-04
5.5625000e+01,1.2715844e-04
5.5632812e+01,1.1833856e-04
5.5640625e+01,1.1944161e-04
5.5648438e+01,1.2029195e-04
5.5656250e+01,1.1594763e-04
5.5664062e+01,1.0833246e-04
5.5671875e+01,1.1311162e-04
5.5679688e+01,1.1334175e-04
5.5687500e+01,1.1618265e-04
5.5695312e+01,1.0677252e-04
5.5703125e+01,1.0472389e-04
5.5710938e+01,1.0969221e-04
5.5718750e+01,1.1687481e-04
5.5726562e+01,1.1277704e-04
5.5734375e+01,1.0724998e-04
5.5742188e+01,1.1853839e-04
5.5750000e+01,1.1574124e-04
5.5757812e+01,1.0600871e-04
5.5765625e+01,9.8687824e-05
5.5773438e+01,1.0634840e-04
5.5781250e+01,1.1151462e-04
5.5789062e+01,1.0469478e-04
5.5796875e+01,9.7483901e-05
5.5804688e+01,9.6624828e-05
5.5812500e+01,1.0585130e-04
5.5820312e+01,9.9281603e-05
5.5828125e+01,1.0034972e-04
5.5835938e+01,1.0831702e-04
5.5843750e+01,1.0148474e-04
5.5851562e+01,9.9531900e-05
5.5859375e+01,9.7739742e-05
5.5867188e+01,9.6928884e-05
5.5875000e+01,9.7725451e-05
5.5882812e+01,8.6423860e-05
5.5890625e+01,8.4466418e-05
5.5898438e+01,8.4298838e-05
5.5906250e+01,8.4899011e-05
5.5914062e+01,8.9188339e-05
5.5921875e+01,9.0520214e-05
5.5929688e+01,9.2840961e-05
5.5937500e+01,9.1656613e-05
5.5945312e+01,8.6978361e-05
5.5953125e+01,9.9528279e-05
5.5960938e+01,1.0370678e-04
5.5968750e+01,9.4124892e-05
5.5976562e+01,8.0825224e-05
5.5984375e+01,8.3628261e-05
5.5992188e+01,8.5469467e-05
5.6000000e+01,8.2859262e-05
5.6007812e+01,8.1385026e-05
5.6015625e+01,8.4071807e-05
5.6023438e+01,8.8485413e-05
5.6031250e+01,8.7876249e-05
5.6039062e+01,8.7526636e-05
5.6046875e+01,8.8079043e-05
5.6054688e+01,8.4471269e-05
5.6062500e+01,8.3081207e-05
5.6070312e+01,8.7316799e-05
5.6078125e+01,8.7976673e-05
5.6085938e+01,8.9184240e-05
5.6093750e+01,8.7986857e-05
5.6101562e+01,8.6718736e-05
5.6109375e+01,8.7092303e-05
5.6117188e+01,8.1775665e-05
5.6125000e+01,8.0943716e-05
5.6132812e+01,8.6559505e-05
5.6140625e+01,8.1236284e-05
5.6148438e+01,8.3518447e-05
5.6156250e+01,8.0600017e-05
5.6164062e+01,7.8386816e-05
5.6171875e+01,7.7417249e-05
5.6179688e+01,7.2510950e-05
5.6187500e+01,7.7666985e-05
5.6195312e+01,8.0625220e-05
5.6203125e+01,7.6590714e-05
5.6210938e+01,7.8053404e-05
5.6218750e+01,8.1385099e-05
5.6226562e+01,8.0358557e-05
5.6234375e+01,7.8561936e-05
5.6242188e+01,7.4922909e-05
5.6250000e+01,7.5959967e-05
5.6257812e+01,8.3458843e-05
5.6265625e+01,8.7453761e-05
5.6273438e+01,8.8833118e-05
5.6281250e+01,8.8304093e-05
5.6289062e+01,1.0413695e-04
5.6296875e+01,1.2658234e-04
5.6304688e+01,1.3188030e-04
5.6312500e+01,1.3492050e-04
5.6320312e+01,2.1221330e-04
5.6328125e+01,2.4246569e-04
5.6335938e+01,2.8718157e-04
5.6343750e+01,3.5196756e-04
5.6351562e+01,3.6816821e-04
5.6359375e+01,3.6538194e-04
