#Filename : asd_diff_gif.dat
#Date : 2018/07/20
#Author : K.Miyo
#
#Discription
#-----------
#Xend   	: displacement of the seismometer on the Xend 
#       	  2nd floar(EXV) with Xarm direction
#Center 	: displacement of the seismometer on the Center 
#       	  2nd floar(IXV) with Xarm direction
#GIF    	: strain of the Xarm 1500 m distance measured by 
#       	  GIF strainmeter
#diff_seis 	:= (Xend-Center)/sqrt(2)
#comm_seis 	:= (Xend+Center)/sqrt(2)
#diff_gif  	:= GIF*3000/sqrt(2)
#
#Data Information
#----------------
#Data Name         	: asd_diff_gif.dat
#Start [GPS Time]  	: 1214784018
#Time Lenght [sec] 	: 8192
#BW [Hz]           	: 7.8125e-03
#Window            	: Hanning
#Average           	: 64
#Overlap           	: 50% 
#Dof               	: 128
#
#
#Frequency[Hz],ASD [um/sqrtHz]
5.6742188e+01,1.0114778e-02
5.6750000e+01,9.9826392e-03
5.6757812e+01,9.7634493e-03
5.6765625e+01,9.2790471e-03
5.6773438e+01,8.5331242e-03
5.6781250e+01,9.8959807e-03
5.6789062e+01,9.9652120e-03
5.6796875e+01,1.0173266e-02
5.6804688e+01,1.0158746e-02
5.6812500e+01,1.0051662e-02
5.6820312e+01,9.4140757e-03
5.6828125e+01,9.3625288e-03
5.6835938e+01,9.4982878e-03
5.6843750e+01,9.9177836e-03
5.6851562e+01,1.0241638e-02
5.6859375e+01,1.0310591e-02
5.6867188e+01,1.0196628e-02
5.6875000e+01,1.0354272e-02
5.6882812e+01,9.7783792e-03
5.6890625e+01,1.0230981e-02
5.6898438e+01,1.0274943e-02
5.6906250e+01,1.0031929e-02
5.6914062e+01,1.0528989e-02
5.6921875e+01,1.0245088e-02
5.6929688e+01,1.1102268e-02
5.6937500e+01,1.1262817e-02
5.6945312e+01,1.1464499e-02
5.6953125e+01,1.0596163e-02
5.6960938e+01,1.0139448e-02
5.6968750e+01,9.8748884e-03
5.6976562e+01,9.4065847e-03
5.6984375e+01,9.5133200e-03
5.6992188e+01,9.7869419e-03
5.7000000e+01,9.6628192e-03
5.7007812e+01,9.0573356e-03
5.7015625e+01,9.9277037e-03
5.7023438e+01,1.1086524e-02
5.7031250e+01,1.0382163e-02
5.7039062e+01,9.5179365e-03
5.7046875e+01,9.9182242e-03
5.7054688e+01,9.6774118e-03
5.7062500e+01,9.7329518e-03
5.7070312e+01,1.0081257e-02
5.7078125e+01,1.0419339e-02
5.7085938e+01,1.0521345e-02
5.7093750e+01,1.0444831e-02
5.7101562e+01,1.0302727e-02
5.7109375e+01,1.0072436e-02
5.7117188e+01,1.0956871e-02
5.7125000e+01,1.0981031e-02
5.7132812e+01,1.0238448e-02
5.7140625e+01,1.0179081e-02
5.7148438e+01,9.8864522e-03
5.7156250e+01,9.6955484e-03
5.7164062e+01,1.0080398e-02
5.7171875e+01,9.6152473e-03
5.7179688e+01,9.5894247e-03
5.7187500e+01,9.8277426e-03
5.7195312e+01,1.0209251e-02
5.7203125e+01,1.0277075e-02
5.7210938e+01,9.5931671e-03
5.7218750e+01,9.1515146e-03
5.7226562e+01,8.3880312e-03
5.7234375e+01,9.4537078e-03
5.7242188e+01,1.0082767e-02
5.7250000e+01,9.6269846e-03
5.7257812e+01,9.6379055e-03
5.7265625e+01,9.5953021e-03
5.7273438e+01,9.6875434e-03
5.7281250e+01,9.5941592e-03
5.7289062e+01,1.0522269e-02
5.7296875e+01,1.0501333e-02
5.7304688e+01,9.5999940e-03
5.7312500e+01,9.5577006e-03
5.7320312e+01,9.5070722e-03
5.7328125e+01,1.0040134e-02
5.7335938e+01,1.0267765e-02
5.7343750e+01,9.9141473e-03
5.7351562e+01,9.8524645e-03
5.7359375e+01,1.0509799e-02
5.7367188e+01,1.0743466e-02
5.7375000e+01,1.0522827e-02
5.7382812e+01,9.7370512e-03
5.7390625e+01,9.7099805e-03
5.7398438e+01,1.0631807e-02
5.7406250e+01,1.0373618e-02
5.7414062e+01,1.0273634e-02
5.7421875e+01,1.0716411e-02
5.7429688e+01,1.0723559e-02
5.7437500e+01,1.0909769e-02
5.7445312e+01,9.9472371e-03
5.7453125e+01,1.0379944e-02
5.7460938e+01,1.0357006e-02
5.7468750e+01,9.7757886e-03
5.7476562e+01,1.0086571e-02
5.7484375e+01,1.0974668e-02
5.7492188e+01,1.0671942e-02
5.7500000e+01,9.8153782e-03
5.7507812e+01,9.4049062e-03
5.7515625e+01,9.9095299e-03
5.7523438e+01,9.8191015e-03
5.7531250e+01,9.5865988e-03
5.7539062e+01,9.7816768e-03
5.7546875e+01,9.9006778e-03
5.7554688e+01,1.0945718e-02
5.7562500e+01,9.8811825e-03
5.7570312e+01,9.3354306e-03
5.7578125e+01,9.8931628e-03
5.7585938e+01,9.2624233e-03
5.7593750e+01,9.6050556e-03
5.7601562e+01,9.8467538e-03
5.7609375e+01,1.0187381e-02
5.7617188e+01,1.0466958e-02
5.7625000e+01,1.0019594e-02
5.7632812e+01,1.0448314e-02
5.7640625e+01,9.4592074e-03
5.7648438e+01,1.0089170e-02
5.7656250e+01,1.1069282e-02
5.7664062e+01,1.0723805e-02
5.7671875e+01,1.0427438e-02
5.7679688e+01,1.0422096e-02
5.7687500e+01,1.0086861e-02
5.7695312e+01,1.0829115e-02
5.7703125e+01,1.0523612e-02
5.7710938e+01,9.3485540e-03
5.7718750e+01,1.0375154e-02
5.7726562e+01,1.0692740e-02
5.7734375e+01,1.0735716e-02
5.7742188e+01,1.0885066e-02
5.7750000e+01,1.0906427e-02
5.7757812e+01,1.0923493e-02
5.7765625e+01,1.1562278e-02
5.7773438e+01,1.1292953e-02
5.7781250e+01,1.1219257e-02
5.7789062e+01,1.0417130e-02
5.7796875e+01,1.0415420e-02
5.7804688e+01,1.0649948e-02
5.7812500e+01,1.0002673e-02
5.7820312e+01,9.4646856e-03
5.7828125e+01,9.2393937e-03
5.7835938e+01,9.4040667e-03
5.7843750e+01,1.0049035e-02
5.7851562e+01,1.0151541e-02
5.7859375e+01,1.0189114e-02
5.7867188e+01,1.0232084e-02
5.7875000e+01,1.0085713e-02
5.7882812e+01,9.4445789e-03
5.7890625e+01,9.8016156e-03
5.7898438e+01,1.0230774e-02
5.7906250e+01,1.0534926e-02
5.7914062e+01,1.0131635e-02
5.7921875e+01,9.4533545e-03
5.7929688e+01,9.4377834e-03
5.7937500e+01,9.3518715e-03
5.7945312e+01,9.1713364e-03
5.7953125e+01,9.6188413e-03
5.7960938e+01,1.0374517e-02
5.7968750e+01,1.0012208e-02
5.7976562e+01,9.4369838e-03
5.7984375e+01,1.0282823e-02
5.7992188e+01,9.8526292e-03
5.8000000e+01,9.3982219e-03
5.8007812e+01,9.7387607e-03
5.8015625e+01,1.0287650e-02
5.8023438e+01,1.0333313e-02
5.8031250e+01,1.0786074e-02
5.8039062e+01,1.0581244e-02
5.8046875e+01,9.6154555e-03
5.8054688e+01,9.2494685e-03
5.8062500e+01,1.0672297e-02
5.8070312e+01,1.0947770e-02
5.8078125e+01,1.0704950e-02
5.8085938e+01,9.8469464e-03
5.8093750e+01,9.8514069e-03
5.8101562e+01,1.0221498e-02
5.8109375e+01,1.0146791e-02
5.8117188e+01,9.8228705e-03
5.8125000e+01,9.9288939e-03
5.8132812e+01,9.9101963e-03
5.8140625e+01,1.0129854e-02
5.8148438e+01,1.0369405e-02
5.8156250e+01,9.8546040e-03
5.8164062e+01,1.0178764e-02
5.8171875e+01,1.0843191e-02
5.8179688e+01,1.0979031e-02
5.8187500e+01,1.0362104e-02
5.8195312e+01,9.8777019e-03
5.8203125e+01,1.0264172e-02
5.8210938e+01,1.0322096e-02
5.8218750e+01,1.0707678e-02
5.8226562e+01,1.1083369e-02
5.8234375e+01,1.1035455e-02
5.8242188e+01,1.0506625e-02
5.8250000e+01,1.0412232e-02
5.8257812e+01,1.0144963e-02
5.8265625e+01,9.8454537e-03
5.8273438e+01,1.0130079e-02
5.8281250e+01,1.0113484e-02
5.8289062e+01,9.5549500e-03
5.8296875e+01,1.0319203e-02
5.8304688e+01,1.1152988e-02
5.8312500e+01,9.9123703e-03
5.8320312e+01,9.1250600e-03
5.8328125e+01,9.7284318e-03
5.8335938e+01,9.5520318e-03
5.8343750e+01,9.4099227e-03
5.8351562e+01,9.3322182e-03
5.8359375e+01,9.5254999e-03
5.8367188e+01,9.9047941e-03
5.8375000e+01,1.0516238e-02
5.8382812e+01,1.0296530e-02
5.8390625e+01,1.0176867e-02
5.8398438e+01,1.0672826e-02
5.8406250e+01,1.0240385e-02
5.8414062e+01,1.0311707e-02
5.8421875e+01,1.0285911e-02
5.8429688e+01,9.9381896e-03
5.8437500e+01,1.0716444e-02
5.8445312e+01,1.1039131e-02
5.8453125e+01,1.1409851e-02
5.8460938e+01,1.1493861e-02
5.8468750e+01,1.1216452e-02
5.8476562e+01,1.1028273e-02
5.8484375e+01,1.0059970e-02
5.8492188e+01,1.0546910e-02
5.8500000e+01,1.0985587e-02
5.8507812e+01,1.0361772e-02
5.8515625e+01,9.2804355e-03
5.8523438e+01,9.2471179e-03
5.8531250e+01,9.9555207e-03
5.8539062e+01,1.0328127e-02
5.8546875e+01,9.0207714e-03
5.8554688e+01,9.8833717e-03
5.8562500e+01,9.9221686e-03
5.8570312e+01,9.6315374e-03
5.8578125e+01,9.4147697e-03
5.8585938e+01,1.0085634e-02
5.8593750e+01,1.0002897e-02
5.8601562e+01,9.0797778e-03
5.8609375e+01,9.4688146e-03
5.8617188e+01,9.7959389e-03
5.8625000e+01,9.8544697e-03
5.8632812e+01,9.7071763e-03
5.8640625e+01,9.6382219e-03
5.8648438e+01,9.4464614e-03
5.8656250e+01,9.8205267e-03
5.8664062e+01,1.0060424e-02
5.8671875e+01,9.3328670e-03
5.8679688e+01,9.5750118e-03
5.8687500e+01,1.0155365e-02
5.8695312e+01,1.0259792e-02
5.8703125e+01,1.0830377e-02
5.8710938e+01,1.0148478e-02
5.8718750e+01,1.0083551e-02
5.8726562e+01,1.0300285e-02
5.8734375e+01,1.0191350e-02
5.8742188e+01,9.8502320e-03
5.8750000e+01,9.5109958e-03
5.8757812e+01,1.0244457e-02
5.8765625e+01,1.0014603e-02
5.8773438e+01,1.0219740e-02
5.8781250e+01,1.0542811e-02
5.8789062e+01,9.9784284e-03
5.8796875e+01,9.7944753e-03
5.8804688e+01,1.0268704e-02
5.8812500e+01,1.0367538e-02
5.8820312e+01,1.0195665e-02
5.8828125e+01,9.8362335e-03
5.8835938e+01,9.2901205e-03
5.8843750e+01,9.5337008e-03
5.8851562e+01,1.0394830e-02
5.8859375e+01,1.0362052e-02
5.8867188e+01,9.9452324e-03
5.8875000e+01,9.3428882e-03
5.8882812e+01,9.6059915e-03
5.8890625e+01,9.3414271e-03
5.8898438e+01,8.9315106e-03
5.8906250e+01,9.2051158e-03
5.8914062e+01,9.1280896e-03
5.8921875e+01,1.0314765e-02
5.8929688e+01,1.0586487e-02
5.8937500e+01,1.0547858e-02
5.8945312e+01,1.0159704e-02
5.8953125e+01,9.4869581e-03
5.8960938e+01,9.7691315e-03
5.8968750e+01,9.8272544e-03
5.8976562e+01,1.0002953e-02
5.8984375e+01,9.9848509e-03
5.8992188e+01,1.0124360e-02
5.9000000e+01,1.0034891e-02
5.9007812e+01,9.3273556e-03
5.9015625e+01,9.3753916e-03
5.9023438e+01,9.5302327e-03
5.9031250e+01,9.8941820e-03
5.9039062e+01,1.0285287e-02
5.9046875e+01,1.0579952e-02
5.9054688e+01,1.0145211e-02
5.9062500e+01,9.9268003e-03
5.9070312e+01,1.0711756e-02
5.9078125e+01,1.1189101e-02
5.9085938e+01,1.1082554e-02
5.9093750e+01,1.0968788e-02
5.9101562e+01,1.0857012e-02
5.9109375e+01,1.0975537e-02
5.9117188e+01,1.0156139e-02
5.9125000e+01,9.2596048e-03
5.9132812e+01,9.6787828e-03
5.9140625e+01,9.8307925e-03
5.9148438e+01,1.0777574e-02
5.9156250e+01,9.8596030e-03
5.9164062e+01,9.5008618e-03
5.9171875e+01,8.6561359e-03
5.9179688e+01,9.8647325e-03
5.9187500e+01,1.0817471e-02
5.9195312e+01,1.0368724e-02
5.9203125e+01,1.0015230e-02
5.9210938e+01,9.8674955e-03
5.9218750e+01,9.6043120e-03
5.9226562e+01,1.0009622e-02
5.9234375e+01,1.0187938e-02
5.9242188e+01,9.8886304e-03
5.9250000e+01,9.7269740e-03
5.9257812e+01,9.5506311e-03
5.9265625e+01,9.8918861e-03
5.9273438e+01,9.6573059e-03
5.9281250e+01,9.9551514e-03
5.9289062e+01,9.9685681e-03
5.9296875e+01,1.0261831e-02
5.9304688e+01,1.0702684e-02
5.9312500e+01,1.0600399e-02
5.9320312e+01,1.0546314e-02
5.9328125e+01,1.0994538e-02
5.9335938e+01,1.0234611e-02
5.9343750e+01,9.6593319e-03
5.9351562e+01,1.0187512e-02
5.9359375e+01,1.0632265e-02
5.9367188e+01,1.0382022e-02
5.9375000e+01,9.9876813e-03
5.9382812e+01,9.7219086e-03
5.9390625e+01,9.6310394e-03
5.9398438e+01,1.0319493e-02
5.9406250e+01,1.0111564e-02
5.9414062e+01,1.0484791e-02
5.9421875e+01,1.0780816e-02
5.9429688e+01,1.0125296e-02
5.9437500e+01,9.8734616e-03
5.9445312e+01,1.0155316e-02
5.9453125e+01,9.9796958e-03
5.9460938e+01,1.0635575e-02
5.9468750e+01,1.0855891e-02
5.9476562e+01,9.7107176e-03
5.9484375e+01,9.1014616e-03
5.9492188e+01,9.4789665e-03
5.9500000e+01,9.7377835e-03
5.9507812e+01,1.0190828e-02
5.9515625e+01,1.0288781e-02
5.9523438e+01,1.0797167e-02
5.9531250e+01,1.0808664e-02
5.9539062e+01,1.0661395e-02
5.9546875e+01,1.1153207e-02
5.9554688e+01,9.7672791e-03
5.9562500e+01,9.3185815e-03
5.9570312e+01,1.0139052e-02
5.9578125e+01,9.8825522e-03
5.9585938e+01,9.9733870e-03
5.9593750e+01,1.0849017e-02
5.9601562e+01,1.0726148e-02
5.9609375e+01,1.0255421e-02
5.9617188e+01,1.0764690e-02
5.9625000e+01,1.0280269e-02
5.9632812e+01,9.9008399e-03
5.9640625e+01,9.8806668e-03
5.9648438e+01,1.0456268e-02
5.9656250e+01,1.0898781e-02
5.9664062e+01,1.0577703e-02
5.9671875e+01,1.0107294e-02
5.9679688e+01,1.0488726e-02
5.9687500e+01,1.1123479e-02
5.9695312e+01,1.0666105e-02
5.9703125e+01,1.0868293e-02
5.9710938e+01,1.0508358e-02
5.9718750e+01,1.0338379e-02
5.9726562e+01,9.9725380e-03
5.9734375e+01,1.0466621e-02
5.9742188e+01,9.6602826e-03
5.9750000e+01,9.9980651e-03
5.9757812e+01,1.0692772e-02
5.9765625e+01,9.7388140e-03
5.9773438e+01,9.8379149e-03
5.9781250e+01,1.0246033e-02
5.9789062e+01,1.0593505e-02
5.9796875e+01,1.0708480e-02
5.9804688e+01,1.0595095e-02
5.9812500e+01,1.0313901e-02
5.9820312e+01,1.0002513e-02
5.9828125e+01,9.9216022e-03
5.9835938e+01,1.0274444e-02
5.9843750e+01,1.0256164e-02
5.9851562e+01,1.0167347e-02
5.9859375e+01,1.0838544e-02
5.9867188e+01,1.1316462e-02
5.9875000e+01,1.0634895e-02
5.9882812e+01,1.1730389e-02
5.9890625e+01,1.4762058e-02
5.9898438e+01,2.4204634e-02
5.9906250e+01,3.8038334e-02
5.9914062e+01,5.7525811e-02
5.9921875e+01,7.6046991e-02
5.9929688e+01,8.8195508e-02
5.9937500e+01,9.5435662e-02
5.9945312e+01,1.1056700e-01
5.9953125e+01,1.6611383e-01
5.9960938e+01,2.1780105e-01
5.9968750e+01,2.8930100e-01
5.9976562e+01,3.9773475e-01
5.9984375e+01,4.9768467e-01
5.9992188e+01,5.2989563e-01
6.0000000e+01,5.3005457e-01
6.0007812e+01,5.5683968e-01
6.0015625e+01,5.5096704e-01
6.0023438e+01,5.1605168e-01
6.0031250e+01,4.2667479e-01
6.0039062e+01,3.5363183e-01
6.0046875e+01,2.7156609e-01
6.0054688e+01,1.9808362e-01
6.0062500e+01,1.4190712e-01
6.0070312e+01,8.1299925e-02
6.0078125e+01,4.0878913e-02
6.0085938e+01,2.0387643e-02
6.0093750e+01,2.0080082e-02
6.0101562e+01,1.4444065e-02
6.0109375e+01,1.2286603e-02
6.0117188e+01,1.1184477e-02
6.0125000e+01,1.1048862e-02
6.0132812e+01,1.0154406e-02
6.0140625e+01,1.0415502e-02
6.0148438e+01,1.0156438e-02
6.0156250e+01,1.0075526e-02
6.0164062e+01,1.0613112e-02
6.0171875e+01,1.0333084e-02
6.0179688e+01,9.7626201e-03
6.0187500e+01,9.5618444e-03
6.0195312e+01,9.3124527e-03
6.0203125e+01,9.5115464e-03
6.0210938e+01,1.0570173e-02
6.0218750e+01,1.0499081e-02
6.0226562e+01,1.0212715e-02
6.0234375e+01,1.0118738e-02
6.0242188e+01,1.0186444e-02
6.0250000e+01,1.0392883e-02
6.0257812e+01,1.0127358e-02
6.0265625e+01,1.0724582e-02
6.0273438e+01,1.0755026e-02
6.0281250e+01,9.9522709e-03
6.0289062e+01,9.9798645e-03
6.0296875e+01,1.0073707e-02
6.0304688e+01,9.3553331e-03
6.0312500e+01,8.9787117e-03
6.0320312e+01,9.9649526e-03
6.0328125e+01,9.7229543e-03
6.0335938e+01,1.0524790e-02
6.0343750e+01,1.1158663e-02
6.0351562e+01,1.1631704e-02
6.0359375e+01,1.0986972e-02
6.0367188e+01,1.0112453e-02
6.0375000e+01,1.0079844e-02
6.0382812e+01,1.0304724e-02
6.0390625e+01,1.0573627e-02
6.0398438e+01,1.0352573e-02
6.0406250e+01,1.0617535e-02
6.0414062e+01,1.0072113e-02
6.0421875e+01,1.0080651e-02
6.0429688e+01,1.0099008e-02
6.0437500e+01,1.0389317e-02
6.0445312e+01,1.0417754e-02
6.0453125e+01,1.0160158e-02
6.0460938e+01,9.5197898e-03
6.0468750e+01,1.0102735e-02
6.0476562e+01,1.0587245e-02
6.0484375e+01,9.8956271e-03
6.0492188e+01,9.2091165e-03
6.0500000e+01,9.0543837e-03
6.0507812e+01,9.9073832e-03
6.0515625e+01,9.9687823e-03
6.0523438e+01,9.7568287e-03
6.0531250e+01,9.8438648e-03
6.0539062e+01,1.0831706e-02
6.0546875e+01,1.1281021e-02
6.0554688e+01,1.0916128e-02
6.0562500e+01,1.0652913e-02
6.0570312e+01,9.9793311e-03
6.0578125e+01,1.0061972e-02
6.0585938e+01,9.9664756e-03
6.0593750e+01,9.6983824e-03
6.0601562e+01,9.3083497e-03
6.0609375e+01,9.3469494e-03
6.0617188e+01,1.0379765e-02
6.0625000e+01,1.0859313e-02
6.0632812e+01,1.0934632e-02
6.0640625e+01,1.0815914e-02
6.0648438e+01,1.0790732e-02
6.0656250e+01,1.0996335e-02
6.0664062e+01,1.0904279e-02
6.0671875e+01,9.5838089e-03
6.0679688e+01,9.6742225e-03
6.0687500e+01,9.9810628e-03
6.0695312e+01,1.0342041e-02
6.0703125e+01,9.8447764e-03
6.0710938e+01,9.5306734e-03
6.0718750e+01,1.0075037e-02
6.0726562e+01,1.0620550e-02
6.0734375e+01,1.0068123e-02
6.0742188e+01,9.8233824e-03
6.0750000e+01,9.6658452e-03
6.0757812e+01,9.1040715e-03
6.0765625e+01,9.7914092e-03
6.0773438e+01,1.0025341e-02
6.0781250e+01,9.7777618e-03
6.0789062e+01,9.6648757e-03
6.0796875e+01,9.5560411e-03
6.0804688e+01,9.5458678e-03
6.0812500e+01,9.9794166e-03
6.0820312e+01,1.0235078e-02
6.0828125e+01,1.0133984e-02
6.0835938e+01,9.3149522e-03
6.0843750e+01,9.6001925e-03
6.0851562e+01,1.0093342e-02
6.0859375e+01,9.9769076e-03
6.0867188e+01,9.7518854e-03
6.0875000e+01,9.6750018e-03
6.0882812e+01,8.8944703e-03
6.0890625e+01,8.4304379e-03
6.0898438e+01,9.0477645e-03
6.0906250e+01,8.9796098e-03
6.0914062e+01,9.1519759e-03
6.0921875e+01,9.5224453e-03
6.0929688e+01,1.0652806e-02
6.0937500e+01,1.1247481e-02
6.0945312e+01,1.1262452e-02
6.0953125e+01,1.1799992e-02
6.0960938e+01,1.0540621e-02
6.0968750e+01,9.5480057e-03
6.0976562e+01,9.8393648e-03
6.0984375e+01,9.7950761e-03
6.0992188e+01,9.9473474e-03
6.1000000e+01,9.9847364e-03
6.1007812e+01,9.5223079e-03
6.1015625e+01,9.8995725e-03
6.1023438e+01,9.7479127e-03
6.1031250e+01,9.5820624e-03
6.1039062e+01,1.0008504e-02
6.1046875e+01,1.0458106e-02
6.1054688e+01,9.7729966e-03
6.1062500e+01,9.5385366e-03
6.1070312e+01,9.7079897e-03
6.1078125e+01,1.0410729e-02
6.1085938e+01,9.8073556e-03
6.1093750e+01,1.0201303e-02
6.1101562e+01,1.0465765e-02
6.1109375e+01,1.0570534e-02
6.1117188e+01,1.0010929e-02
6.1125000e+01,9.9291165e-03
6.1132812e+01,1.0400377e-02
6.1140625e+01,1.1003135e-02
6.1148438e+01,1.0681520e-02
6.1156250e+01,1.0341557e-02
6.1164062e+01,1.0016723e-02
6.1171875e+01,9.9289879e-03
6.1179688e+01,1.0543972e-02
6.1187500e+01,1.0603293e-02
6.1195312e+01,1.0362827e-02
6.1203125e+01,1.1135499e-02
6.1210938e+01,1.1156003e-02
6.1218750e+01,1.0888191e-02
6.1226562e+01,1.0607067e-02
6.1234375e+01,1.0684387e-02
6.1242188e+01,1.0052798e-02
6.1250000e+01,1.0411773e-02
6.1257812e+01,1.0776950e-02
6.1265625e+01,1.0010048e-02
6.1273438e+01,1.0365367e-02
6.1281250e+01,1.0659977e-02
6.1289062e+01,1.1132621e-02
6.1296875e+01,1.0500532e-02
6.1304688e+01,9.7213881e-03
6.1312500e+01,9.2374266e-03
6.1320312e+01,9.4663589e-03
6.1328125e+01,9.5637893e-03
6.1335938e+01,1.0125094e-02
6.1343750e+01,1.0515340e-02
6.1351562e+01,9.6087794e-03
6.1359375e+01,9.9878474e-03
6.1367188e+01,1.0876094e-02
6.1375000e+01,1.0476908e-02
6.1382812e+01,1.0060537e-02
6.1390625e+01,1.0911139e-02
6.1398438e+01,1.1028177e-02
6.1406250e+01,1.0946051e-02
6.1414062e+01,1.0491642e-02
6.1421875e+01,9.7031194e-03
6.1429688e+01,9.7926897e-03
6.1437500e+01,9.5305142e-03
6.1445312e+01,9.6432618e-03
6.1453125e+01,1.0124843e-02
6.1460938e+01,1.0820168e-02
6.1468750e+01,9.9487867e-03
6.1476562e+01,8.9613143e-03
6.1484375e+01,9.7684795e-03
6.1492188e+01,1.0450979e-02
6.1500000e+01,1.0215406e-02
6.1507812e+01,1.0144734e-02
6.1515625e+01,1.0752438e-02
6.1523438e+01,1.0199218e-02
6.1531250e+01,9.7956494e-03
6.1539062e+01,1.0100399e-02
6.1546875e+01,1.0802682e-02
6.1554688e+01,1.0292794e-02
6.1562500e+01,9.7439851e-03
6.1570312e+01,1.0594060e-02
6.1578125e+01,1.0908760e-02
6.1585938e+01,9.9982584e-03
6.1593750e+01,9.5854242e-03
6.1601562e+01,9.4508289e-03
6.1609375e+01,1.0667154e-02
6.1617188e+01,1.1126832e-02
6.1625000e+01,1.0025176e-02
6.1632812e+01,1.0148017e-02
6.1640625e+01,1.0466195e-02
6.1648438e+01,1.0369187e-02
6.1656250e+01,1.0855981e-02
6.1664062e+01,1.1095494e-02
6.1671875e+01,1.0680422e-02
6.1679688e+01,1.0453606e-02
6.1687500e+01,9.9174594e-03
6.1695312e+01,9.7205176e-03
6.1703125e+01,1.1235924e-02
6.1710938e+01,1.1115975e-02
6.1718750e+01,1.0359312e-02
6.1726562e+01,9.8648061e-03
6.1734375e+01,9.6709435e-03
6.1742188e+01,1.0414468e-02
6.1750000e+01,1.0282711e-02
6.1757812e+01,1.0133174e-02
6.1765625e+01,1.0727922e-02
6.1773438e+01,1.0468375e-02
6.1781250e+01,1.0723316e-02
6.1789062e+01,1.0567309e-02
6.1796875e+01,1.0407298e-02
6.1804688e+01,1.0462400e-02
6.1812500e+01,1.0083627e-02
6.1820312e+01,9.7623072e-03
6.1828125e+01,9.5385211e-03
6.1835938e+01,1.0042259e-02
6.1843750e+01,1.0401563e-02
6.1851562e+01,9.9648520e-03
6.1859375e+01,9.3815425e-03
6.1867188e+01,9.8548606e-03
6.1875000e+01,1.0481245e-02
6.1882812e+01,1.0664654e-02
6.1890625e+01,1.1102629e-02
6.1898438e+01,1.0294576e-02
6.1906250e+01,9.3868254e-03
6.1914062e+01,9.8439814e-03
6.1921875e+01,9.9667642e-03
6.1929688e+01,1.0115225e-02
6.1937500e+01,1.0474806e-02
6.1945312e+01,1.0107930e-02
6.1953125e+01,1.0806029e-02
6.1960938e+01,1.0393876e-02
6.1968750e+01,1.0110969e-02
6.1976562e+01,9.9061389e-03
6.1984375e+01,9.7339982e-03
6.1992188e+01,1.0402637e-02
6.2000000e+01,1.1258957e-02
6.2007812e+01,1.0806487e-02
6.2015625e+01,9.6759993e-03
6.2023438e+01,9.3906101e-03
6.2031250e+01,9.8501943e-03
6.2039062e+01,1.0748038e-02
6.2046875e+01,1.0385150e-02
6.2054688e+01,9.7553911e-03
6.2062500e+01,1.0040354e-02
6.2070312e+01,9.7840601e-03
6.2078125e+01,1.0001728e-02
6.2085938e+01,1.0414755e-02
6.2093750e+01,1.0531621e-02
6.2101562e+01,1.0380720e-02
6.2109375e+01,1.0349515e-02
6.2117188e+01,1.0205440e-02
6.2125000e+01,1.0605781e-02
6.2132812e+01,1.0366650e-02
6.2140625e+01,1.0087919e-02
6.2148438e+01,9.9670346e-03
6.2156250e+01,1.0733433e-02
6.2164062e+01,1.0264001e-02
6.2171875e+01,1.0034920e-02
6.2179688e+01,1.0385506e-02
6.2187500e+01,1.0687801e-02
6.2195312e+01,1.0063077e-02
6.2203125e+01,1.0340904e-02
6.2210938e+01,1.0116896e-02
6.2218750e+01,1.0481202e-02
6.2226562e+01,1.0926158e-02
6.2234375e+01,1.0458738e-02
6.2242188e+01,1.0365009e-02
6.2250000e+01,1.0426472e-02
6.2257812e+01,1.0563580e-02
6.2265625e+01,1.0708100e-02
6.2273438e+01,1.0281316e-02
6.2281250e+01,1.0180244e-02
6.2289062e+01,1.0065277e-02
6.2296875e+01,1.0765128e-02
6.2304688e+01,1.1024868e-02
6.2312500e+01,1.0917875e-02
6.2320312e+01,1.1282041e-02
6.2328125e+01,1.2229628e-02
6.2335938e+01,1.2139048e-02
6.2343750e+01,1.0682086e-02
6.2351562e+01,1.0293791e-02
6.2359375e+01,1.0318674e-02
6.2367188e+01,1.0798140e-02
6.2375000e+01,1.0666952e-02
6.2382812e+01,1.0752404e-02
6.2390625e+01,1.0298259e-02
6.2398438e+01,1.0104185e-02
6.2406250e+01,1.0861125e-02
6.2414062e+01,1.0603422e-02
6.2421875e+01,1.0687941e-02
6.2429688e+01,1.0951071e-02
6.2437500e+01,1.0665726e-02
6.2445312e+01,1.0111443e-02
6.2453125e+01,9.2136812e-03
6.2460938e+01,9.5875259e-03
6.2468750e+01,9.4038917e-03
6.2476562e+01,1.0186445e-02
6.2484375e+01,9.7633617e-03
6.2492188e+01,9.3982316e-03
6.2500000e+01,9.4291454e-03
6.2507812e+01,9.5187011e-03
6.2515625e+01,1.0766522e-02
6.2523438e+01,1.1018512e-02
6.2531250e+01,1.0666407e-02
6.2539062e+01,1.1238796e-02
6.2546875e+01,1.0472175e-02
6.2554688e+01,9.9739351e-03
6.2562500e+01,1.0736360e-02
6.2570312e+01,1.0462998e-02
6.2578125e+01,1.0502108e-02
6.2585938e+01,9.8711956e-03
6.2593750e+01,1.0276611e-02
6.2601562e+01,1.0818672e-02
6.2609375e+01,9.7172475e-03
6.2617188e+01,9.7467156e-03
6.2625000e+01,9.4679509e-03
