# frequency[Hz], mag, phase[deg]
5.36946e+00 2.42041e-04 -1.66257e+02 
5.37946e+00 2.39941e-04 -1.66167e+02 
5.38946e+00 2.37854e-04 -1.66076e+02 
5.39946e+00 2.35779e-04 -1.65983e+02 
5.40946e+00 2.33716e-04 -1.65890e+02 
5.41946e+00 2.31665e-04 -1.65795e+02 
5.42946e+00 2.29626e-04 -1.65700e+02 
5.43946e+00 2.27600e-04 -1.65603e+02 
5.44946e+00 2.25585e-04 -1.65505e+02 
5.45945e+00 2.23581e-04 -1.65406e+02 
5.46945e+00 2.21590e-04 -1.65305e+02 
5.47945e+00 2.19610e-04 -1.65204e+02 
5.48945e+00 2.17642e-04 -1.65101e+02 
5.49945e+00 2.15685e-04 -1.64997e+02 
5.50945e+00 2.13740e-04 -1.64891e+02 
5.51945e+00 2.11806e-04 -1.64785e+02 
5.52945e+00 2.09883e-04 -1.64677e+02 
5.53945e+00 2.07971e-04 -1.64567e+02 
5.54945e+00 2.06071e-04 -1.64456e+02 
5.55944e+00 2.04181e-04 -1.64344e+02 
5.56944e+00 2.02303e-04 -1.64230e+02 
5.57944e+00 2.00436e-04 -1.64115e+02 
5.58944e+00 1.98579e-04 -1.63998e+02 
5.59944e+00 1.96733e-04 -1.63880e+02 
5.60944e+00 1.94898e-04 -1.63761e+02 
5.61944e+00 1.93074e-04 -1.63639e+02 
5.62944e+00 1.91261e-04 -1.63516e+02 
5.63944e+00 1.89457e-04 -1.63392e+02 
5.64944e+00 1.87665e-04 -1.63265e+02 
5.65943e+00 1.85883e-04 -1.63137e+02 
5.66943e+00 1.84111e-04 -1.63008e+02 
5.67943e+00 1.82350e-04 -1.62876e+02 
5.68943e+00 1.80599e-04 -1.62743e+02 
5.69943e+00 1.78858e-04 -1.62608e+02 
5.70943e+00 1.77127e-04 -1.62471e+02 
5.71943e+00 1.75407e-04 -1.62332e+02 
5.72943e+00 1.73696e-04 -1.62191e+02 
5.73943e+00 1.71996e-04 -1.62048e+02 
5.74943e+00 1.70305e-04 -1.61903e+02 
5.75942e+00 1.68625e-04 -1.61755e+02 
5.76942e+00 1.66954e-04 -1.61606e+02 
5.77942e+00 1.65293e-04 -1.61455e+02 
5.78942e+00 1.63642e-04 -1.61301e+02 
5.79942e+00 1.62001e-04 -1.61145e+02 
5.80942e+00 1.60369e-04 -1.60987e+02 
5.81942e+00 1.58747e-04 -1.60826e+02 
5.82942e+00 1.57135e-04 -1.60663e+02 
5.83942e+00 1.55532e-04 -1.60497e+02 
5.84942e+00 1.53939e-04 -1.60329e+02 
5.85941e+00 1.52356e-04 -1.60159e+02 
5.86941e+00 1.50782e-04 -1.59985e+02 
5.87941e+00 1.49217e-04 -1.59809e+02 
5.88941e+00 1.47662e-04 -1.59630e+02 
5.89941e+00 1.46116e-04 -1.59449e+02 
5.90941e+00 1.44579e-04 -1.59264e+02 
5.91941e+00 1.43052e-04 -1.59077e+02 
5.92941e+00 1.41534e-04 -1.58886e+02 
5.93941e+00 1.40025e-04 -1.58693e+02 
5.94941e+00 1.38526e-04 -1.58496e+02 
5.95940e+00 1.37035e-04 -1.58296e+02 
5.96940e+00 1.35554e-04 -1.58092e+02 
5.97940e+00 1.34083e-04 -1.57886e+02 
5.98940e+00 1.32620e-04 -1.57676e+02 
5.99940e+00 1.31166e-04 -1.57462e+02 
6.00940e+00 1.29722e-04 -1.57244e+02 
6.01940e+00 1.28286e-04 -1.57023e+02 
6.02940e+00 1.26860e-04 -1.56798e+02 
6.03940e+00 1.25443e-04 -1.56569e+02 
6.04940e+00 1.24035e-04 -1.56336e+02 
6.05939e+00 1.22635e-04 -1.56099e+02 
6.06939e+00 1.21245e-04 -1.55858e+02 
6.07939e+00 1.19864e-04 -1.55613e+02 
6.08939e+00 1.18492e-04 -1.55363e+02 
6.09939e+00 1.17129e-04 -1.55108e+02 
6.10939e+00 1.15776e-04 -1.54849e+02 
6.11939e+00 1.14431e-04 -1.54585e+02 
6.12939e+00 1.13095e-04 -1.54316e+02 
6.13939e+00 1.11768e-04 -1.54043e+02 
6.14939e+00 1.10450e-04 -1.53764e+02 
6.15938e+00 1.09142e-04 -1.53480e+02 
6.16938e+00 1.07842e-04 -1.53190e+02 
6.17938e+00 1.06552e-04 -1.52895e+02 
6.18938e+00 1.05270e-04 -1.52594e+02 
6.19938e+00 1.03998e-04 -1.52287e+02 
6.20938e+00 1.02735e-04 -1.51974e+02 
6.21938e+00 1.01481e-04 -1.51655e+02 
6.22938e+00 1.00237e-04 -1.51330e+02 
6.23938e+00 9.90014e-05 -1.50999e+02 
6.24938e+00 9.77754e-05 -1.50660e+02 
6.25937e+00 9.65587e-05 -1.50315e+02 
6.26937e+00 9.53514e-05 -1.49963e+02 
6.27937e+00 9.41535e-05 -1.49603e+02 
6.28937e+00 9.29651e-05 -1.49236e+02 
6.29937e+00 9.17862e-05 -1.48862e+02 
6.30937e+00 9.06169e-05 -1.48479e+02 
6.31937e+00 8.94572e-05 -1.48089e+02 
6.32937e+00 8.83073e-05 -1.47690e+02 
6.33937e+00 8.71671e-05 -1.47283e+02 
6.34937e+00 8.60368e-05 -1.46867e+02 
6.35936e+00 8.49165e-05 -1.46442e+02 
6.36936e+00 8.38061e-05 -1.46008e+02 
6.37936e+00 8.27059e-05 -1.45565e+02 
6.38936e+00 8.16158e-05 -1.45112e+02 
6.39936e+00 8.05361e-05 -1.44649e+02 
6.40936e+00 7.94667e-05 -1.44175e+02 
6.41936e+00 7.84079e-05 -1.43691e+02 
6.42936e+00 7.73596e-05 -1.43197e+02 
6.43936e+00 7.63221e-05 -1.42691e+02 
6.44936e+00 7.52955e-05 -1.42174e+02 
6.45935e+00 7.42799e-05 -1.41645e+02 
6.46935e+00 7.32755e-05 -1.41104e+02 
6.47935e+00 7.22823e-05 -1.40550e+02 
6.48935e+00 7.13005e-05 -1.39985e+02 
6.49935e+00 7.03304e-05 -1.39406e+02 
6.50935e+00 6.93721e-05 -1.38814e+02 
6.51935e+00 6.84256e-05 -1.38208e+02 
6.52935e+00 6.74913e-05 -1.37588e+02 
6.53935e+00 6.65694e-05 -1.36954e+02 
6.54935e+00 6.56599e-05 -1.36305e+02 
6.55934e+00 6.47631e-05 -1.35642e+02 
6.56934e+00 6.38793e-05 -1.34963e+02 
6.57934e+00 6.30087e-05 -1.34268e+02 
6.58934e+00 6.21514e-05 -1.33558e+02 
6.59934e+00 6.13077e-05 -1.32831e+02 
6.60934e+00 6.04779e-05 -1.32087e+02 
6.61934e+00 5.96623e-05 -1.31326e+02 
6.62934e+00 5.88610e-05 -1.30548e+02 
6.63934e+00 5.80743e-05 -1.29753e+02 
6.64934e+00 5.73026e-05 -1.28939e+02 
6.65933e+00 5.65462e-05 -1.28108e+02 
6.66933e+00 5.58052e-05 -1.27258e+02 
6.67933e+00 5.50800e-05 -1.26389e+02 
6.68933e+00 5.43710e-05 -1.25502e+02 
6.69933e+00 5.36784e-05 -1.24595e+02 
6.70933e+00 5.30025e-05 -1.23670e+02 
6.71933e+00 5.23437e-05 -1.22724e+02 
6.72933e+00 5.17023e-05 -1.21760e+02 
6.73933e+00 5.10786e-05 -1.20776e+02 
6.74933e+00 5.04729e-05 -1.19773e+02 
6.75932e+00 4.98857e-05 -1.18750e+02 
6.76932e+00 4.93171e-05 -1.17708e+02 
6.77932e+00 4.87676e-05 -1.16647e+02 
6.78932e+00 4.82375e-05 -1.15567e+02 
6.79932e+00 4.77270e-05 -1.14469e+02 
6.80932e+00 4.72366e-05 -1.13352e+02 
6.81932e+00 4.67664e-05 -1.12217e+02 
6.82932e+00 4.63169e-05 -1.11065e+02 
6.83932e+00 4.58882e-05 -1.09896e+02 
6.84932e+00 4.54807e-05 -1.08711e+02 
6.85931e+00 4.50946e-05 -1.07510e+02 
6.86931e+00 4.47301e-05 -1.06294e+02 
6.87931e+00 4.43875e-05 -1.05065e+02 
6.88931e+00 4.40669e-05 -1.03823e+02 
6.89931e+00 4.37686e-05 -1.02568e+02 
6.90931e+00 4.34926e-05 -1.01302e+02 
6.91931e+00 4.32391e-05 -1.00027e+02 
6.92931e+00 4.30082e-05 -9.87427e+01 
6.93931e+00 4.27999e-05 -9.74509e+01 
6.94931e+00 4.26142e-05 -9.61529e+01 
6.95931e+00 4.24512e-05 -9.48498e+01 
6.96930e+00 4.23109e-05 -9.35431e+01 
6.97930e+00 4.21930e-05 -9.22341e+01 
6.98930e+00 4.20977e-05 -9.09242e+01 
6.99930e+00 4.20246e-05 -8.96146e+01 
7.00930e+00 4.19736e-05 -8.83068e+01 
7.01930e+00 4.19446e-05 -8.70021e+01 
7.02930e+00 4.19373e-05 -8.57019e+01 
7.03930e+00 4.19514e-05 -8.44075e+01 
7.04930e+00 4.19867e-05 -8.31201e+01 
7.05929e+00 4.20427e-05 -8.18409e+01 
7.06929e+00 4.21192e-05 -8.05712e+01 
7.07929e+00 4.22158e-05 -7.93121e+01 
7.08929e+00 4.23321e-05 -7.80646e+01 
7.09929e+00 4.24677e-05 -7.68298e+01 
7.10929e+00 4.26221e-05 -7.56085e+01 
7.11929e+00 4.27949e-05 -7.44017e+01 
7.12929e+00 4.29856e-05 -7.32101e+01 
7.13929e+00 4.31938e-05 -7.20345e+01 
7.14929e+00 4.34189e-05 -7.08755e+01 
7.15928e+00 4.36605e-05 -6.97337e+01 
7.16928e+00 4.39181e-05 -6.86096e+01 
7.17928e+00 4.41911e-05 -6.75036e+01 
7.18928e+00 4.44791e-05 -6.64161e+01 
7.19928e+00 4.47815e-05 -6.53474e+01 
7.20928e+00 4.50979e-05 -6.42977e+01 
7.21928e+00 4.54278e-05 -6.32672e+01 
7.22928e+00 4.57706e-05 -6.22561e+01 
7.23928e+00 4.61259e-05 -6.12645e+01 
7.24928e+00 4.64932e-05 -6.02922e+01 
7.25927e+00 4.68721e-05 -5.93394e+01 
7.26927e+00 4.72619e-05 -5.84059e+01 
7.27927e+00 4.76624e-05 -5.74916e+01 
7.28927e+00 4.80731e-05 -5.65964e+01 
7.29927e+00 4.84934e-05 -5.57202e+01 
7.30927e+00 4.89231e-05 -5.48627e+01 
7.31927e+00 4.93616e-05 -5.40238e+01 
7.32927e+00 4.98087e-05 -5.32030e+01 
7.33927e+00 5.02638e-05 -5.24003e+01 
7.34927e+00 5.07267e-05 -5.16153e+01 
7.35926e+00 5.11969e-05 -5.08478e+01 
7.36926e+00 5.16741e-05 -5.00973e+01 
7.37926e+00 5.21580e-05 -4.93636e+01 
7.38926e+00 5.26482e-05 -4.86465e+01 
7.39926e+00 5.31444e-05 -4.79454e+01 
7.40926e+00 5.36464e-05 -4.72601e+01 
7.41926e+00 5.41537e-05 -4.65903e+01 
7.42926e+00 5.46662e-05 -4.59357e+01 
7.43926e+00 5.51835e-05 -4.52958e+01 
7.44926e+00 5.57054e-05 -4.46703e+01 
7.45925e+00 5.62316e-05 -4.40589e+01 
7.46925e+00 5.67619e-05 -4.34613e+01 
7.47925e+00 5.72961e-05 -4.28772e+01 
7.48925e+00 5.78339e-05 -4.23061e+01 
7.49925e+00 5.83751e-05 -4.17477e+01 
7.50925e+00 5.89196e-05 -4.12019e+01 
7.51925e+00 5.94670e-05 -4.06681e+01 
7.52925e+00 6.00172e-05 -4.01462e+01 
7.53925e+00 6.05701e-05 -3.96358e+01 
7.54925e+00 6.11254e-05 -3.91366e+01 
7.55924e+00 6.16831e-05 -3.86483e+01 
7.56924e+00 6.22428e-05 -3.81707e+01 
7.57924e+00 6.28045e-05 -3.77034e+01 
7.58924e+00 6.33680e-05 -3.72462e+01 
7.59924e+00 6.39332e-05 -3.67988e+01 
7.60924e+00 6.45000e-05 -3.63610e+01 
7.61924e+00 6.50682e-05 -3.59324e+01 
7.62924e+00 6.56376e-05 -3.55129e+01 
7.63924e+00 6.62082e-05 -3.51023e+01 
7.64924e+00 6.67799e-05 -3.47002e+01 
7.65923e+00 6.73525e-05 -3.43064e+01 
7.66923e+00 6.79259e-05 -3.39208e+01 
7.67923e+00 6.85001e-05 -3.35431e+01 
7.68923e+00 6.90749e-05 -3.31731e+01 
7.69923e+00 6.96503e-05 -3.28106e+01 
7.70923e+00 7.02261e-05 -3.24554e+01 
7.71923e+00 7.08023e-05 -3.21073e+01 
7.72923e+00 7.13787e-05 -3.17661e+01 
7.73923e+00 7.19554e-05 -3.14317e+01 
7.74923e+00 7.25322e-05 -3.11038e+01 
7.75922e+00 7.31091e-05 -3.07823e+01 
7.76922e+00 7.36859e-05 -3.04671e+01 
7.77922e+00 7.42627e-05 -3.01579e+01 
7.78922e+00 7.48394e-05 -2.98546e+01 
7.79922e+00 7.54159e-05 -2.95571e+01 
7.80922e+00 7.59921e-05 -2.92652e+01 
7.81922e+00 7.65680e-05 -2.89788e+01 
7.82922e+00 7.71435e-05 -2.86977e+01 
7.83922e+00 7.77187e-05 -2.84217e+01 
7.84922e+00 7.82933e-05 -2.81509e+01 
7.85921e+00 7.88675e-05 -2.78850e+01 
7.86921e+00 7.94411e-05 -2.76239e+01 
7.87921e+00 8.00141e-05 -2.73675e+01 
7.88921e+00 8.05865e-05 -2.71156e+01 
7.89921e+00 8.11582e-05 -2.68683e+01 
7.90921e+00 8.17292e-05 -2.66253e+01 
7.91921e+00 8.22994e-05 -2.63865e+01 
7.92921e+00 8.28689e-05 -2.61519e+01 
7.93921e+00 8.34375e-05 -2.59214e+01 
7.94921e+00 8.40054e-05 -2.56948e+01 
7.95920e+00 8.45723e-05 -2.54720e+01 
7.96920e+00 8.51383e-05 -2.52530e+01 
7.97920e+00 8.57034e-05 -2.50377e+01 
7.98920e+00 8.62675e-05 -2.48260e+01 
7.99920e+00 8.68307e-05 -2.46178e+01 
8.00920e+00 8.73928e-05 -2.44130e+01 
8.01920e+00 8.79539e-05 -2.42116e+01 
8.02920e+00 8.85140e-05 -2.40135e+01 
8.03920e+00 8.90729e-05 -2.38185e+01 
8.04920e+00 8.96308e-05 -2.36267e+01 
8.05919e+00 9.01876e-05 -2.34379e+01 
8.06919e+00 9.07432e-05 -2.32521e+01 
8.07919e+00 9.12977e-05 -2.30692e+01 
8.08919e+00 9.18511e-05 -2.28891e+01 
8.09919e+00 9.24032e-05 -2.27119e+01 
8.10919e+00 9.29542e-05 -2.25374e+01 
8.11919e+00 9.35039e-05 -2.23655e+01 
8.12919e+00 9.40524e-05 -2.21963e+01 
8.13919e+00 9.45997e-05 -2.20296e+01 
8.14919e+00 9.51457e-05 -2.18655e+01 
8.15918e+00 9.56905e-05 -2.17037e+01 
8.16918e+00 9.62340e-05 -2.15444e+01 
8.17918e+00 9.67762e-05 -2.13874e+01 
8.18918e+00 9.73172e-05 -2.12327e+01 
8.19918e+00 9.78568e-05 -2.10802e+01 
8.20918e+00 9.83951e-05 -2.09300e+01 
8.21918e+00 9.89321e-05 -2.07819e+01 
8.22918e+00 9.94678e-05 -2.06359e+01 
8.23918e+00 1.00002e-04 -2.04920e+01 
8.24918e+00 1.00535e-04 -2.03501e+01 
8.25917e+00 1.01067e-04 -2.02101e+01 
8.26917e+00 1.01597e-04 -2.00722e+01 
8.27917e+00 1.02126e-04 -1.99361e+01 
8.28917e+00 1.02654e-04 -1.98019e+01 
8.29917e+00 1.03180e-04 -1.96696e+01 
8.30917e+00 1.03705e-04 -1.95390e+01 
8.31917e+00 1.04228e-04 -1.94102e+01 
8.32917e+00 1.04750e-04 -1.92831e+01 
8.33917e+00 1.05271e-04 -1.91577e+01 
8.34917e+00 1.05790e-04 -1.90340e+01 
8.35916e+00 1.06308e-04 -1.89118e+01 
8.36916e+00 1.06824e-04 -1.87913e+01 
8.37916e+00 1.07339e-04 -1.86724e+01 
8.38916e+00 1.07853e-04 -1.85550e+01 
8.39916e+00 1.08365e-04 -1.84391e+01 
8.40916e+00 1.08876e-04 -1.83247e+01 
8.41916e+00 1.09386e-04 -1.82117e+01 
8.42916e+00 1.09894e-04 -1.81002e+01 
8.43916e+00 1.10400e-04 -1.79900e+01 
8.44916e+00 1.10906e-04 -1.78813e+01 
8.45916e+00 1.11409e-04 -1.77738e+01 
8.46915e+00 1.11912e-04 -1.76678e+01 
8.47915e+00 1.12413e-04 -1.75630e+01 
8.48915e+00 1.12912e-04 -1.74595e+01 
8.49915e+00 1.13411e-04 -1.73572e+01 
8.50915e+00 1.13907e-04 -1.72562e+01 
8.51915e+00 1.14403e-04 -1.71564e+01 
8.52915e+00 1.14896e-04 -1.70577e+01 
8.53915e+00 1.15389e-04 -1.69603e+01 
8.54915e+00 1.15880e-04 -1.68640e+01 
8.55914e+00 1.16370e-04 -1.67688e+01 
8.56914e+00 1.16858e-04 -1.66747e+01 
8.57914e+00 1.17345e-04 -1.65818e+01 
8.58914e+00 1.17830e-04 -1.64899e+01 
8.59914e+00 1.18314e-04 -1.63990e+01 
8.60914e+00 1.18797e-04 -1.63092e+01 
8.61914e+00 1.19278e-04 -1.62204e+01 
8.62914e+00 1.19758e-04 -1.61326e+01 
8.63914e+00 1.20236e-04 -1.60458e+01 
8.64914e+00 1.20713e-04 -1.59600e+01 
8.65913e+00 1.21189e-04 -1.58751e+01 
8.66913e+00 1.21663e-04 -1.57912e+01 
8.67913e+00 1.22136e-04 -1.57082e+01 
8.68913e+00 1.22607e-04 -1.56261e+01 
8.69913e+00 1.23077e-04 -1.55449e+01 
8.70913e+00 1.23546e-04 -1.54645e+01 
8.71913e+00 1.24013e-04 -1.53850e+01 
8.72913e+00 1.24479e-04 -1.53064e+01 
8.73913e+00 1.24943e-04 -1.52287e+01 
8.74913e+00 1.25407e-04 -1.51517e+01 
8.75912e+00 1.25868e-04 -1.50756e+01 
8.76912e+00 1.26329e-04 -1.50002e+01 
8.77912e+00 1.26788e-04 -1.49257e+01 
8.78912e+00 1.27245e-04 -1.48519e+01 
8.79912e+00 1.27702e-04 -1.47789e+01 
8.80912e+00 1.28156e-04 -1.47066e+01 
8.81912e+00 1.28610e-04 -1.46351e+01 
8.82912e+00 1.29062e-04 -1.45643e+01 
8.83912e+00 1.29513e-04 -1.44942e+01 
8.84912e+00 1.29963e-04 -1.44248e+01 
8.85911e+00 1.30411e-04 -1.43561e+01 
8.86911e+00 1.30857e-04 -1.42882e+01 
8.87911e+00 1.31303e-04 -1.42208e+01 
8.88911e+00 1.31747e-04 -1.41542e+01 
8.89911e+00 1.32190e-04 -1.40882e+01 
8.90911e+00 1.32631e-04 -1.40229e+01 
8.91911e+00 1.33071e-04 -1.39582e+01 
8.92911e+00 1.33510e-04 -1.38941e+01 
8.93911e+00 1.33948e-04 -1.38306e+01 
8.94911e+00 1.34384e-04 -1.37678e+01 
8.95910e+00 1.34819e-04 -1.37055e+01 
8.96910e+00 1.35252e-04 -1.36439e+01 
8.97910e+00 1.35685e-04 -1.35828e+01 
8.98910e+00 1.36116e-04 -1.35223e+01 
8.99910e+00 1.36545e-04 -1.34624e+01 
9.00910e+00 1.36974e-04 -1.34031e+01 
9.01910e+00 1.37401e-04 -1.33443e+01 
9.02910e+00 1.37826e-04 -1.32860e+01 
9.03910e+00 1.38251e-04 -1.32283e+01 
9.04910e+00 1.38674e-04 -1.31711e+01 
9.05909e+00 1.39096e-04 -1.31144e+01 
9.06909e+00 1.39517e-04 -1.30583e+01 
9.07909e+00 1.39936e-04 -1.30026e+01 
9.08909e+00 1.40354e-04 -1.29475e+01 
9.09909e+00 1.40771e-04 -1.28928e+01 
9.10909e+00 1.41187e-04 -1.28387e+01 
9.11909e+00 1.41601e-04 -1.27850e+01 
9.12909e+00 1.42014e-04 -1.27318e+01 
9.13909e+00 1.42426e-04 -1.26791e+01 
9.14909e+00 1.42837e-04 -1.26268e+01 
9.15908e+00 1.43246e-04 -1.25750e+01 
9.16908e+00 1.43655e-04 -1.25236e+01 
9.17908e+00 1.44061e-04 -1.24727e+01 
9.18908e+00 1.44467e-04 -1.24223e+01 
9.19908e+00 1.44872e-04 -1.23722e+01 
9.20908e+00 1.45275e-04 -1.23226e+01 
9.21908e+00 1.45677e-04 -1.22734e+01 
9.22908e+00 1.46078e-04 -1.22247e+01 
9.23908e+00 1.46478e-04 -1.21763e+01 
9.24908e+00 1.46876e-04 -1.21284e+01 
9.25907e+00 1.47273e-04 -1.20808e+01 
9.26907e+00 1.47669e-04 -1.20337e+01 
9.27907e+00 1.48064e-04 -1.19869e+01 
9.28907e+00 1.48458e-04 -1.19405e+01 
9.29907e+00 1.48850e-04 -1.18946e+01 
9.30907e+00 1.49242e-04 -1.18490e+01 
9.31907e+00 1.49632e-04 -1.18037e+01 
9.32907e+00 1.50021e-04 -1.17589e+01 
9.33907e+00 1.50409e-04 -1.17144e+01 
9.34907e+00 1.50795e-04 -1.16702e+01 
9.35906e+00 1.51181e-04 -1.16264e+01 
9.36906e+00 1.51565e-04 -1.15830e+01 
9.37906e+00 1.51948e-04 -1.15399e+01 
9.38906e+00 1.52330e-04 -1.14972e+01 
9.39906e+00 1.52711e-04 -1.14548e+01 
9.40906e+00 1.53091e-04 -1.14127e+01 
9.41906e+00 1.53470e-04 -1.13710e+01 
9.42906e+00 1.53847e-04 -1.13295e+01 
9.43906e+00 1.54223e-04 -1.12885e+01 
9.44906e+00 1.54599e-04 -1.12477e+01 
9.45905e+00 1.54973e-04 -1.12072e+01 
9.46905e+00 1.55346e-04 -1.11671e+01 
9.47905e+00 1.55718e-04 -1.11273e+01 
9.48905e+00 1.56088e-04 -1.10877e+01 
9.49905e+00 1.56458e-04 -1.10485e+01 
9.50905e+00 1.56827e-04 -1.10096e+01 
9.51905e+00 1.57194e-04 -1.09709e+01 
9.52905e+00 1.57561e-04 -1.09326e+01 
9.53905e+00 1.57926e-04 -1.08945e+01 
9.54905e+00 1.58290e-04 -1.08568e+01 
9.55904e+00 1.58653e-04 -1.08193e+01 
9.56904e+00 1.59015e-04 -1.07821e+01 
9.57904e+00 1.59376e-04 -1.07451e+01 
9.58904e+00 1.59736e-04 -1.07085e+01 
9.59904e+00 1.60095e-04 -1.06721e+01 
9.60904e+00 1.60453e-04 -1.06360e+01 
9.61904e+00 1.60809e-04 -1.06001e+01 
9.62904e+00 1.61165e-04 -1.05645e+01 
9.63904e+00 1.61520e-04 -1.05291e+01 
9.64904e+00 1.61873e-04 -1.04941e+01 
9.65903e+00 1.62226e-04 -1.04592e+01 
9.66903e+00 1.62577e-04 -1.04246e+01 
9.67903e+00 1.62928e-04 -1.03903e+01 
9.68903e+00 1.63277e-04 -1.03562e+01 
9.69903e+00 1.63625e-04 -1.03223e+01 
9.70903e+00 1.63973e-04 -1.02887e+01 
9.71903e+00 1.64319e-04 -1.02553e+01 
9.72903e+00 1.64664e-04 -1.02222e+01 
9.73903e+00 1.65009e-04 -1.01893e+01 
9.74903e+00 1.65352e-04 -1.01566e+01 
9.75902e+00 1.65694e-04 -1.01241e+01 
9.76902e+00 1.66035e-04 -1.00919e+01 
9.77902e+00 1.66376e-04 -1.00598e+01 
9.78902e+00 1.66715e-04 -1.00281e+01 
9.79902e+00 1.67053e-04 -9.99647e+00 
9.80902e+00 1.67390e-04 -9.96511e+00 
9.81902e+00 1.67727e-04 -9.93396e+00 
9.82902e+00 1.68062e-04 -9.90301e+00 
9.83902e+00 1.68396e-04 -9.87228e+00 
9.84902e+00 1.68730e-04 -9.84176e+00 
9.85901e+00 1.69062e-04 -9.81143e+00 
9.86901e+00 1.69394e-04 -9.78132e+00 
9.87901e+00 1.69724e-04 -9.75140e+00 
9.88901e+00 1.70053e-04 -9.72168e+00 
9.89901e+00 1.70382e-04 -9.69215e+00 
9.90901e+00 1.70710e-04 -9.66282e+00 
9.91901e+00 1.71036e-04 -9.63368e+00 
9.92901e+00 1.71362e-04 -9.60474e+00 
9.93901e+00 1.71687e-04 -9.57598e+00 
9.94901e+00 1.72010e-04 -9.54741e+00 
9.95900e+00 1.72333e-04 -9.51902e+00 
9.96900e+00 1.72655e-04 -9.49082e+00 
9.97900e+00 1.72976e-04 -9.46279e+00 
9.98900e+00 1.73296e-04 -9.43495e+00 
9.99900e+00 1.73615e-04 -9.40729e+00 
1.00090e+01 1.73933e-04 -9.37980e+00 
1.00190e+01 1.74251e-04 -9.35248e+00 
1.00290e+01 1.74567e-04 -9.32534e+00 
1.00390e+01 1.74882e-04 -9.29837e+00 
1.00490e+01 1.75197e-04 -9.27157e+00 
1.00590e+01 1.75511e-04 -9.24494e+00 
1.00690e+01 1.75823e-04 -9.21847e+00 
1.00790e+01 1.76135e-04 -9.19217e+00 
1.00890e+01 1.76446e-04 -9.16603e+00 
1.00990e+01 1.76756e-04 -9.14005e+00 
1.01090e+01 1.77065e-04 -9.11423e+00 
1.01190e+01 1.77374e-04 -9.08858e+00 
1.01290e+01 1.77681e-04 -9.06308e+00 
1.01390e+01 1.77987e-04 -9.03773e+00 
1.01490e+01 1.78293e-04 -9.01254e+00 
1.01590e+01 1.78598e-04 -8.98750e+00 
1.01690e+01 1.78902e-04 -8.96261e+00 
1.01790e+01 1.79205e-04 -8.93788e+00 
1.01890e+01 1.79507e-04 -8.91329e+00 
1.01990e+01 1.79808e-04 -8.88885e+00 
1.02090e+01 1.80109e-04 -8.86456e+00 
1.02190e+01 1.80408e-04 -8.84041e+00 
1.02290e+01 1.80707e-04 -8.81640e+00 
1.02390e+01 1.81005e-04 -8.79254e+00 
1.02490e+01 1.81302e-04 -8.76881e+00 
1.02590e+01 1.81598e-04 -8.74523e+00 
1.02690e+01 1.81893e-04 -8.72178e+00 
1.02790e+01 1.82188e-04 -8.69848e+00 
1.02890e+01 1.82482e-04 -8.67530e+00 
1.02990e+01 1.82774e-04 -8.65227e+00 
1.03090e+01 1.83067e-04 -8.62936e+00 
1.03190e+01 1.83358e-04 -8.60659e+00 
1.03290e+01 1.83648e-04 -8.58395e+00 
1.03390e+01 1.83938e-04 -8.56144e+00 
1.03490e+01 1.84226e-04 -8.53906e+00 
1.03590e+01 1.84514e-04 -8.51680e+00 
1.03690e+01 1.84801e-04 -8.49468e+00 
1.03790e+01 1.85088e-04 -8.47268e+00 
1.03890e+01 1.85373e-04 -8.45080e+00 
1.03990e+01 1.85658e-04 -8.42905e+00 
1.04090e+01 1.85942e-04 -8.40742e+00 
1.04190e+01 1.86225e-04 -8.38591e+00 
1.04290e+01 1.86507e-04 -8.36452e+00 
1.04390e+01 1.86789e-04 -8.34325e+00 
1.04490e+01 1.87070e-04 -8.32210e+00 
1.04590e+01 1.87350e-04 -8.30106e+00 
1.04690e+01 1.87629e-04 -8.28014e+00 
1.04790e+01 1.87907e-04 -8.25934e+00 
1.04890e+01 1.88185e-04 -8.23865e+00 
1.04990e+01 1.88462e-04 -8.21808e+00 
1.05090e+01 1.88738e-04 -8.19762e+00 
1.05189e+01 1.89013e-04 -8.17727e+00 
1.05289e+01 1.89288e-04 -8.15703e+00 
1.05389e+01 1.89561e-04 -8.13690e+00 
1.05489e+01 1.89834e-04 -8.11688e+00 
1.05589e+01 1.90107e-04 -8.09696e+00 
1.05689e+01 1.90378e-04 -8.07716e+00 
1.05789e+01 1.90649e-04 -8.05745e+00 
1.05889e+01 1.90919e-04 -8.03786e+00 
1.05989e+01 1.91188e-04 -8.01837e+00 
1.06089e+01 1.91457e-04 -7.99898e+00 
1.06189e+01 1.91725e-04 -7.97970e+00 
1.06289e+01 1.91992e-04 -7.96052e+00 
1.06389e+01 1.92258e-04 -7.94143e+00 
1.06489e+01 1.92524e-04 -7.92245e+00 
1.06589e+01 1.92788e-04 -7.90357e+00 
1.06689e+01 1.93053e-04 -7.88479e+00 
1.06789e+01 1.93316e-04 -7.86611e+00 
1.06889e+01 1.93579e-04 -7.84752e+00 
1.06989e+01 1.93841e-04 -7.82903e+00 
1.07089e+01 1.94102e-04 -7.81063e+00 
1.07189e+01 1.94362e-04 -7.79233e+00 
1.07289e+01 1.94622e-04 -7.77412e+00 
