#Frequency[Hz] NS_woA  WE_woA  Z_woA NS_wA WE_wA Z_wA            
2 1.77508E-09 1.67631E-09 1.32312E-09 2.40946E-09 2.2954E-09  9.75516E-10
2.0078125 1.18834E-09 1.41532E-09 8.05258E-10 2.24482E-09 2.32776E-09 9.3234E-10
2.015625  1.44157E-09 1.115E-09 7.99173E-10 2.0646E-09  2.69148E-09 8.22322E-10
2.0234375 1.84148E-09 1.33117E-09 9.40255E-10 1.85697E-09 2.32421E-09 8.90248E-10
2.03125 1.64538E-09 1.96839E-09 7.6031E-10  9.0735E-10  1.69128E-09 5.42807E-10
2.0390625 1.48551E-09 1.64945E-09 8.73618E-10 2.1237E-09  2.9849E-09  1.17022E-09
2.046875  1.80889E-09 2.23939E-09 9.49522E-10 2.31565E-09 3.16154E-09 1.22529E-09
2.0546875 1.41271E-09 2.37153E-09 5.94195E-10 8.94646E-10 2.18873E-09 4.37107E-10
2.0625  1.15442E-09 1.88577E-09 1.10591E-09 1.24684E-09 2.37267E-09 5.53736E-10
2.0703125 1.10647E-09 1.52243E-09 8.94136E-10 1.67204E-09 2.89034E-09 8.48404E-10
2.078125  1.44509E-09 1.29872E-09 7.44477E-10 1.68391E-09 2.90633E-09 1.04502E-09
2.0859375 1.41047E-09 2.62563E-09 1.20924E-09 1.69281E-09 3.05744E-09 1.35009E-09
2.09375 1.16241E-09 1.99031E-09 1.22437E-09 8.15197E-10 1.91256E-09 9.11351E-10
2.1015625 1.75103E-09 1.71065E-09 1.62382E-09 9.33459E-10 2.13443E-09 6.96116E-10
2.109375  9.81279E-10 1.35113E-09 1.45917E-09 9.39907E-10 1.76788E-09 5.87567E-10
2.1171875 8.45189E-10 1.03654E-09 1.14178E-09 8.69013E-10 1.46446E-09 5.88693E-10
2.125 1.79958E-09 2.74691E-09 2.04697E-09 1.17078E-09 1.64099E-09 7.51314E-10
2.1328125 1.60477E-09 2.37025E-09 1.86506E-09 1.00853E-09 2.24824E-09 1.09616E-09
2.140625  1.44076E-09 1.50647E-09 1.67544E-09 7.04298E-10 1.64029E-09 8.83825E-10
2.1484375 1.20445E-09 1.21838E-09 1.29106E-09 7.5554E-10  2.45234E-09 1.35552E-09
2.15625 7.58339E-10 1.32567E-09 5.55007E-10 8.92428E-10 2.28075E-09 1.1947E-09
2.1640625 1.17809E-09 2.4775E-09  1.47341E-09 1.18929E-09 2.42097E-09 1.38995E-09
2.171875  1.05024E-09 1.83726E-09 1.42336E-09 1.11942E-09 3.1151E-09  1.81839E-09
2.1796875 1.13927E-09 2.53132E-09 1.68621E-09 9.16837E-10 2.70243E-09 1.73315E-09
2.1875  1.20392E-09 1.70008E-09 8.34497E-10 1.33805E-09 2.1296E-09  1.54852E-09
2.1953125 1.56001E-09 6.81136E-10 9.38424E-10 2.13399E-09 1.66296E-09 1.30449E-09
2.203125  1.6612E-09  1.72158E-09 1.45148E-09 1.60981E-09 1.35993E-09 9.29165E-10
2.2109375 1.38986E-09 2.13767E-09 1.79607E-09 1.24175E-09 7.69336E-10 9.10269E-10
2.21875 9.61636E-10 1.40517E-09 1.75345E-09 1.80265E-09 1.20052E-09 1.25485E-09
2.2265625 1.45599E-09 1.27976E-09 1.28899E-09 1.84166E-09 1.43724E-09 1.39027E-09
2.234375  1.80199E-09 1.00044E-09 1.36175E-09 1.32636E-09 9.71999E-10 9.28917E-10
2.2421875 1.26597E-09 1.21238E-09 1.12897E-09 1.46565E-09 9.10326E-10 1.18773E-09
2.25  1.14703E-09 1.43182E-09 1.40025E-09 2.03554E-09 1.29816E-09 1.88138E-09
2.2578125 1.56881E-09 1.29365E-09 1.46548E-09 1.6328E-09  1.21856E-09 1.69023E-09
2.265625  1.95223E-09 1.09487E-09 1.45863E-09 1.0038E-09  1.13392E-09 1.26318E-09
2.2734375 1.58755E-09 7.78992E-10 1.49018E-09 1.04622E-09 1.31596E-09 1.28852E-09
2.28125 1.42978E-09 1.36334E-09 1.88455E-09 1.06379E-09 1.04101E-09 1.11906E-09
2.2890625 1.10833E-09 1.21117E-09 1.60053E-09 1.21142E-09 8.66765E-10 9.19896E-10
2.296875  1.21598E-09 1.09082E-09 1.49912E-09 1.42927E-09 8.06128E-10 1.26211E-09
2.3046875 1.13293E-09 9.8194E-10  1.22826E-09 1.06303E-09 1.01022E-09 1.2132E-09
2.3125  1.20484E-09 1.06991E-09 1.00568E-09 1.82639E-09 1.76608E-09 2.40947E-09
2.3203125 1.43501E-09 1.23764E-09 1.57629E-09 1.51537E-09 1.59713E-09 2.02324E-09
2.328125  9.93616E-10 8.47878E-10 1.16823E-09 1.14001E-09 1.0236E-09  1.06842E-09
2.3359375 1.50119E-09 7.82419E-10 1.27485E-09 1.27782E-09 1.38939E-09 1.46001E-09
2.34375 1.33317E-09 1.23206E-09 1.48159E-09 1.30546E-09 1.39235E-09 1.46651E-09
2.3515625 1.27932E-09 1.58558E-09 2.02498E-09 1.64657E-09 1.62885E-09 2.02974E-09
2.359375  1.52412E-09 1.57223E-09 2.51833E-09 1.47109E-09 1.89845E-09 1.81691E-09
2.3671875 1.31798E-09 1.66122E-09 2.40964E-09 1.18374E-09 1.67057E-09 1.58802E-09
2.375 1.49701E-09 1.95971E-09 2.64583E-09 8.83602E-10 9.76295E-10 1.27406E-09
2.3828125 9.62692E-10 1.50396E-09 2.11872E-09 7.26152E-10 7.81181E-10 8.2492E-10
2.390625  9.24708E-10 7.20685E-10 8.34318E-10 4.46934E-10 1.01324E-09 7.97581E-10
2.3984375 9.84795E-10 1.13306E-09 1.18774E-09 1.13045E-09 1.42917E-09 1.40694E-09
2.40625 1.11096E-09 1.16124E-09 1.38847E-09 1.95565E-09 1.68528E-09 2.11442E-09
2.4140625 1.24727E-09 1.51755E-09 1.33262E-09 1.76249E-09 1.35407E-09 1.79583E-09
2.421875  1.49058E-09 1.3451E-09  1.08398E-09 1.27177E-09 1.04931E-09 1.24783E-09
2.4296875 1.2449E-09  8.001E-10 9.44099E-10 9.61633E-10 1.068E-09 1.14457E-09
2.4375  8.86212E-10 5.44277E-10 6.94175E-10 1.58908E-09 1.32678E-09 1.44832E-09
2.4453125 1.52353E-09 9.85028E-10 1.20131E-09 1.74034E-09 1.27995E-09 1.41836E-09
2.453125  2.79622E-09 1.41451E-09 2.17177E-09 1.26091E-09 7.9587E-10  9.20783E-10
2.4609375 2.9514E-09  1.17115E-09 2.09977E-09 1.09585E-09 6.4545E-10  7.49954E-10
2.46875 2.80637E-09 1.20812E-09 1.76014E-09 1.21064E-09 7.29788E-10 6.65066E-10
2.4765625 2.94651E-09 8.34438E-10 1.72209E-09 1.10006E-09 7.87805E-10 6.44908E-10
2.484375  1.89507E-09 1.2146E-09  1.41217E-09 1.26753E-09 6.99492E-10 7.57255E-10
2.4921875 1.24463E-09 1.14928E-09 9.78482E-10 1.6155E-09  9.81579E-10 1.02436E-09
2.5 2.23149E-09 7.34114E-10 1.21427E-09 1.07693E-09 6.77492E-10 6.91339E-10
2.5078125 2.39596E-09 7.36717E-10 1.51529E-09 9.71355E-10 4.61149E-10 5.93034E-10
2.515625  1.9671E-09  7.54091E-10 8.73489E-10 9.96641E-10 4.57791E-10 5.80162E-10
2.5234375 1.78361E-09 5.993E-10 8.38979E-10 1.47154E-09 7.76372E-10 8.77037E-10
2.53125 9.70071E-10 4.49784E-10 7.3581E-10  1.35866E-09 6.71039E-10 7.59232E-10
2.5390625 1.32874E-09 4.72746E-10 5.10481E-10 9.45978E-10 4.94998E-10 4.26806E-10
2.546875  1.1531E-09  6.27265E-10 6.49491E-10 1.2416E-09  4.76251E-10 5.8892E-10
2.5546875 1.15785E-09 6.94148E-10 9.04741E-10 1.48539E-09 6.12386E-10 8.68659E-10
2.5625  1.08489E-09 7.71333E-10 8.40331E-10 9.70189E-10 6.10323E-10 6.16424E-10
2.5703125 1.10456E-09 5.55065E-10 7.68578E-10 8.09921E-10 4.74499E-10 6.03299E-10
2.578125  1.14005E-09 6.38613E-10 7.45897E-10 8.93125E-10 4.66118E-10 7.00487E-10
2.5859375 1.36939E-09 5.41259E-10 9.90418E-10 1.37577E-09 5.27606E-10 8.80443E-10
2.59375 1.20078E-09 4.32422E-10 9.68168E-10 1.82332E-09 5.17772E-10 1.02359E-09
2.6015625 1.20099E-09 7.50414E-10 1.10752E-09 1.10307E-09 3.84816E-10 6.54801E-10
2.609375  1.15427E-09 8.21343E-10 1.00326E-09 9.45296E-10 4.46926E-10 7.05613E-10
2.6171875 7.99476E-10 6.06078E-10 6.30552E-10 1.18077E-09 5.05656E-10 9.99561E-10
2.625 7.20509E-10 5.73033E-10 6.69922E-10 1.22904E-09 3.40156E-10 9.37567E-10
2.6328125 9.93264E-10 6.45019E-10 6.18559E-10 1.11255E-09 4.73571E-10 7.65597E-10
2.640625  8.43704E-10 6.34136E-10 6.39002E-10 9.57569E-10 5.01328E-10 7.83714E-10
2.6484375 9.8295E-10  6.08946E-10 8.66446E-10 9.77816E-10 4.60638E-10 7.28851E-10
2.65625 1.15291E-09 6.74736E-10 5.01418E-10 1.20711E-09 4.78239E-10 8.69188E-10
2.6640625 1.36091E-09 7.5701E-10  1.10364E-09 1.21508E-09 4.69405E-10 7.54776E-10
2.671875  9.52329E-10 6.30259E-10 1.22389E-09 9.62861E-10 3.77416E-10 5.16759E-10
2.6796875 5.99792E-10 5.63155E-10 1.06896E-09 9.60339E-10 2.92409E-10 6.4566E-10
2.6875  6.80933E-10 7.35229E-10 6.59748E-10 1.12237E-09 2.73402E-10 6.89249E-10
2.6953125 8.9361E-10  6.32731E-10 8.35545E-10 8.16307E-10 3.03806E-10 5.17508E-10
2.703125  4.9732E-10  3.63485E-10 6.78929E-10 1.258E-09 3.91667E-10 9.71844E-10
2.7109375 7.36827E-10 3.25091E-10 9.58078E-10 8.80291E-10 3.87071E-10 7.68435E-10
2.71875 7.07223E-10 5.55844E-10 1.09302E-09 7.7001E-10  4.24913E-10 6.75337E-10
2.7265625 8.25065E-10 4.6651E-10  9.35837E-10 1.04906E-09 5.422E-10 9.19483E-10
2.734375  1.70533E-09 6.39384E-10 1.05544E-09 1.06365E-09 5.39607E-10 8.6596E-10
2.7421875 1.32363E-09 4.44144E-10 9.77402E-10 9.95338E-10 3.6257E-10  8.64631E-10
2.75  6.02585E-10 3.13946E-10 8.19087E-10 9.63649E-10 5.70965E-10 8.0417E-10
2.7578125 3.84196E-10 5.92063E-10 1.15389E-09 8.08634E-10 5.50978E-10 6.55281E-10
2.765625  7.61947E-10 4.99337E-10 9.58335E-10 4.54527E-10 3.56031E-10 5.47155E-10
2.7734375 6.37226E-10 4.51302E-10 6.6027E-10  4.58472E-10 4.15652E-10 6.3615E-10
2.78125 6.3088E-10  3.76935E-10 9.40564E-10 5.97312E-10 4.00262E-10 7.85758E-10
2.7890625 5.80128E-10 5.3819E-10  6.33951E-10 6.00824E-10 3.08613E-10 7.48294E-10
2.796875  8.57601E-10 6.93044E-10 1.06248E-09 3.60659E-10 2.51626E-10 5.99606E-10
2.8046875 1.02071E-09 4.52247E-10 1.33044E-09 3.16798E-10 4.63496E-10 7.99311E-10
2.8125  7.02641E-10 4.40256E-10 1.17774E-09 4.51748E-10 5.25872E-10 9.40942E-10
2.8203125 5.36899E-10 5.8322E-10  7.05091E-10 4.27269E-10 4.41634E-10 8.5814E-10
2.828125  3.71797E-10 6.51317E-10 1.28268E-09 2.74575E-10 2.65099E-10 5.25056E-10
2.8359375 3.47629E-10 6.636E-10 1.12932E-09 3.16109E-10 3.31371E-10 7.1227E-10
2.84375 3.98333E-10 4.25691E-10 7.74849E-10 3.68526E-10 2.99074E-10 6.08832E-10
2.8515625 4.0394E-10  5.22804E-10 9.39967E-10 3.26817E-10 3.03368E-10 7.78213E-10
2.859375  2.75613E-10 5.49942E-10 1.36325E-09 3.45606E-10 3.13679E-10 7.28336E-10
2.8671875 4.18213E-10 3.93411E-10 1.11646E-09 3.24671E-10 2.93704E-10 4.81744E-10
2.875 5.89909E-10 3.34188E-10 8.92396E-10 4.32056E-10 3.61744E-10 6.30678E-10
2.8828125 4.74277E-10 6.30861E-10 4.39453E-10 3.94983E-10 2.63608E-10 4.42785E-10
2.890625  7.68507E-10 5.80288E-10 3.95362E-10 3.42164E-10 3.29677E-10 5.6404E-10
2.8984375 7.31785E-10 5.24362E-10 6.76736E-10 2.78677E-10 4.23268E-10 5.93843E-10
2.90625 4.98579E-10 4.91882E-10 6.25574E-10 3.10045E-10 3.94365E-10 5.86798E-10
2.9140625 7.10103E-10 4.78605E-10 7.6567E-10  2.93118E-10 3.89425E-10 5.89761E-10
2.921875  5.87704E-10 7.26471E-10 1.39322E-09 3.40326E-10 4.7762E-10  5.9037E-10
2.9296875 4.44012E-10 5.60387E-10 1.16205E-09 3.15487E-10 4.0675E-10  5.70675E-10
2.9375  4.83735E-10 6.02255E-10 3.5596E-10  2.3392E-10  2.34397E-10 4.70431E-10
2.9453125 5.3103E-10  7.73512E-10 2.87275E-10 3.95054E-10 4.62869E-10 6.02337E-10
2.953125  6.41986E-10 4.98794E-10 6.16511E-10 4.51918E-10 4.94666E-10 6.22524E-10
2.9609375 5.04487E-10 5.61389E-10 8.31537E-10 3.5271E-10  2.898E-10 3.66347E-10
2.96875 3.8026E-10  6.29079E-10 7.41227E-10 3.11735E-10 3.53604E-10 5.0828E-10
2.9765625 2.22202E-10 5.30996E-10 7.73249E-10 3.18666E-10 4.24382E-10 5.95643E-10
2.984375  4.70784E-10 5.81988E-10 6.72157E-10 3.67619E-10 3.5605E-10  4.64769E-10
2.9921875 5.16945E-10 6.34196E-10 3.31741E-10 3.81646E-10 3.42982E-10 4.01881E-10
3 4.02062E-10 4.20462E-10 5.96868E-10 3.91626E-10 4.43655E-10 5.5203E-10
3.0078125 4.61659E-10 5.80877E-10 9.77653E-10 3.8744E-10  4.06353E-10 4.62203E-10
3.015625  5.87116E-10 7.14468E-10 1.00037E-09 3.25028E-10 3.36336E-10 4.07434E-10
3.0234375 4.98405E-10 7.52651E-10 7.62575E-10 3.00311E-10 2.51595E-10 3.55613E-10
3.03125 3.30896E-10 5.44585E-10 7.96496E-10 2.68709E-10 3.29183E-10 3.13693E-10
3.0390625 2.16632E-10 1.8547E-10  5.49158E-10 3.04882E-10 5.18559E-10 4.03642E-10
3.046875  5.2896E-10  5.53941E-10 5.62585E-10 3.3993E-10  5.04024E-10 4.27956E-10
3.0546875 6.59432E-10 6.99153E-10 7.9372E-10  3.56612E-10 3.78798E-10 3.48876E-10
3.0625  5.89793E-10 6.80366E-10 6.70096E-10 4.06789E-10 4.97109E-10 4.23537E-10
3.0703125 5.42757E-10 9.02142E-10 5.80042E-10 3.1819E-10  3.62645E-10 2.81757E-10
3.078125  7.12007E-10 7.4511E-10  5.65651E-10 3.14783E-10 2.39427E-10 2.91568E-10
3.0859375 5.20441E-10 7.33329E-10 4.83477E-10 2.32894E-10 3.25776E-10 3.28795E-10
3.09375 2.94058E-10 5.85945E-10 4.26878E-10 1.67733E-10 2.92743E-10 1.96795E-10
3.1015625 4.14056E-10 4.69852E-10 3.06603E-10 1.89127E-10 4.06308E-10 1.89285E-10
3.109375  2.85623E-10 4.09536E-10 3.66798E-10 2.29203E-10 5.05767E-10 3.11994E-10
3.1171875 2.01597E-10 4.87945E-10 4.199E-10 1.9419E-10  6.19588E-10 3.35549E-10
3.125 1.64292E-10 4.037E-10 3.64076E-10 1.08357E-10 8.01318E-10 3.7913E-10
3.1328125 2.34876E-10 3.86284E-10 5.05937E-10 1.15243E-10 7.64194E-10 3.52609E-10
3.140625  2.51764E-10 4.07842E-10 5.07418E-10 1.16587E-10 6.36258E-10 3.01388E-10
3.1484375 2.16268E-10 6.16852E-10 3.33099E-10 1.69687E-10 4.52619E-10 2.23714E-10
3.15625 2.87335E-10 1.01116E-09 5.40154E-10 1.34733E-10 5.77211E-10 2.4165E-10
3.1640625 2.9487E-10  1.04589E-09 5.17789E-10 2.14914E-10 7.55838E-10 3.59356E-10
3.171875  3.89634E-10 6.03113E-10 3.65538E-10 3.1666E-10  8.47565E-10 4.90272E-10
3.1796875 3.62687E-10 4.50381E-10 6.49739E-10 2.25319E-10 5.56391E-10 3.55737E-10
3.1875  3.86776E-10 5.24309E-10 6.44548E-10 1.73958E-10 2.90241E-10 1.92166E-10
3.1953125 2.03378E-10 7.06208E-10 6.00349E-10 2.18984E-10 5.95613E-10 2.65754E-10
3.203125  5.23684E-10 8.16673E-10 5.45551E-10 2.6128E-10  6.47766E-10 3.08208E-10
3.2109375 7.09193E-10 8.87796E-10 4.7102E-10  2.24833E-10 5.38529E-10 2.70301E-10
3.21875 4.10022E-10 5.71263E-10 6.05141E-10 1.69053E-10 3.65199E-10 1.95064E-10
3.2265625 3.60747E-10 5.94432E-10 6.57126E-10 2.10661E-10 2.97341E-10 1.96851E-10
3.234375  1.62493E-10 4.18907E-10 5.34005E-10 3.41787E-10 4.50062E-10 2.53108E-10
3.2421875 3.90144E-10 6.39458E-10 2.39746E-10 4.27086E-10 5.69651E-10 2.87311E-10
3.25  7.41175E-10 4.5864E-10  3.84755E-10 4.12648E-10 5.97283E-10 3.23166E-10
3.2578125 6.36903E-10 4.00054E-10 6.25675E-10 3.13084E-10 4.53784E-10 2.84388E-10
3.265625  4.22404E-10 4.72313E-10 5.38984E-10 3.95716E-10 5.80979E-10 2.5733E-10
3.2734375 4.11338E-10 6.05371E-10 4.89E-10  4.66307E-10 5.62501E-10 3.07531E-10
3.28125 7.27471E-10 8.11699E-10 5.04874E-10 6.02359E-10 6.4301E-10  3.79886E-10
3.2890625 7.70824E-10 8.11006E-10 3.54508E-10 5.25285E-10 6.13694E-10 3.307E-10
3.296875  6.27948E-10 5.74568E-10 3.10102E-10 4.09341E-10 5.58457E-10 3.24557E-10
3.3046875 6.69795E-10 5.55753E-10 1.93527E-10 2.51644E-10 3.93666E-10 1.81625E-10
3.3125  6.7413E-10  5.29216E-10 2.2256E-10  3.3055E-10  3.31963E-10 2.2213E-10
3.3203125 8.26221E-10 4.97259E-10 3.43727E-10 4.95203E-10 4.11682E-10 2.48052E-10
3.328125  7.15818E-10 7.02712E-10 2.47703E-10 4.42851E-10 3.37653E-10 2.23902E-10
3.3359375 5.87817E-10 8.78913E-10 4.13733E-10 3.44814E-10 4.13831E-10 1.95916E-10
3.34375 4.38202E-10 6.99434E-10 5.67987E-10 4.41694E-10 4.5495E-10  2.12173E-10
3.3515625 6.98317E-10 4.36666E-10 5.66223E-10 4.8991E-10  3.70118E-10 1.28606E-10
3.359375  7.36808E-10 5.2926E-10  4.80312E-10 4.47535E-10 2.76494E-10 1.68179E-10
3.3671875 5.70122E-10 5.45129E-10 3.19998E-10 4.04912E-10 2.59786E-10 2.41963E-10
3.375 4.54449E-10 7.2758E-10  4.80353E-10 5.32646E-10 3.99481E-10 2.43455E-10
3.3828125 2.92608E-10 4.43129E-10 2.42334E-10 3.7134E-10  3.30281E-10 2.49423E-10
3.390625  3.74522E-10 1.92874E-10 2.34725E-10 3.32442E-10 2.20225E-10 2.80911E-10
3.3984375 2.94328E-10 2.45033E-10 2.45951E-10 3.92507E-10 3.33916E-10 2.66748E-10
3.40625 5.35888E-10 2.84157E-10 5.59983E-10 4.73388E-10 3.71406E-10 2.21652E-10
3.4140625 6.27671E-10 3.84345E-10 5.52071E-10 4.71696E-10 2.5512E-10  1.524E-10
3.421875  5.48746E-10 4.5624E-10  8.04784E-10 6.08407E-10 3.12363E-10 2.19645E-10
3.4296875 6.2968E-10  1.61667E-10 7.12522E-10 3.23187E-10 2.97435E-10 1.6925E-10
3.4375  5.90642E-10 3.35952E-10 4.03373E-10 4.04139E-10 3.51191E-10 2.72592E-10
3.4453125 4.10553E-10 4.834E-10 2.4206E-10  5.05622E-10 3.50428E-10 3.37171E-10
3.453125  5.34817E-10 5.28408E-10 4.85234E-10 4.09542E-10 2.88244E-10 2.84209E-10
3.4609375 6.35948E-10 5.37077E-10 6.415E-10 2.8574E-10  2.50845E-10 2.30227E-10
3.46875 4.64513E-10 4.29049E-10 5.2756E-10  3.58894E-10 2.77837E-10 2.14366E-10
3.4765625 5.01916E-10 3.21152E-10 3.61948E-10 5.32206E-10 2.90231E-10 2.47321E-10
3.484375  4.77736E-10 3.97423E-10 3.01883E-10 4.67014E-10 1.93205E-10 2.48101E-10
3.4921875 2.53132E-10 4.0923E-10  3.74506E-10 2.5973E-10  2.22821E-10 1.87093E-10
3.5 3.15177E-10 4.23866E-10 3.68315E-10 2.04841E-10 3.26861E-10 2.27483E-10
3.5078125 5.90802E-10 2.99078E-10 2.88951E-10 1.6738E-10  2.67862E-10 2.26043E-10
3.515625  7.09017E-10 3.43959E-10 3.93139E-10 1.56755E-10 1.9245E-10  1.45901E-10
3.5234375 5.59406E-10 3.39498E-10 3.24024E-10 1.74531E-10 1.97654E-10 1.07456E-10
3.53125 3.86796E-10 4.14492E-10 1.62704E-10 2.21162E-10 2.01683E-10 1.77991E-10
3.5390625 3.62955E-10 3.72949E-10 3.32042E-10 2.70409E-10 2.36287E-10 2.52987E-10
3.546875  3.72343E-10 5.94915E-10 4.41547E-10 2.73796E-10 1.50679E-10 1.85384E-10
3.5546875 3.59722E-10 5.00138E-10 3.77094E-10 2.74328E-10 1.57663E-10 1.85497E-10
3.5625  3.04069E-10 5.35546E-10 2.76939E-10 2.77777E-10 2.20779E-10 2.51527E-10
3.5703125 4.35556E-10 4.95411E-10 3.24838E-10 2.94168E-10 2.2455E-10  1.92207E-10
3.578125  3.55669E-10 2.68413E-10 4.64756E-10 2.9818E-10  2.18386E-10 1.69246E-10
3.5859375 3.03825E-10 2.6827E-10  3.43933E-10 2.6246E-10  2.04162E-10 2.31828E-10
3.59375 2.29637E-10 3.8644E-10  4.04005E-10 2.14291E-10 1.91721E-10 1.99276E-10
3.6015625 2.53547E-10 3.67152E-10 3.88299E-10 2.28306E-10 1.86796E-10 2.63003E-10
3.609375  4.0603E-10  1.97933E-10 5.85183E-10 3.05437E-10 1.83389E-10 2.58955E-10
3.6171875 3.95591E-10 2.20134E-10 4.72311E-10 2.95961E-10 1.36606E-10 2.43738E-10
3.625 2.70286E-10 3.57602E-10 5.06006E-10 2.34134E-10 1.25234E-10 2.54592E-10
3.6328125 5.06828E-10 3.60294E-10 6.58397E-10 2.08097E-10 1.73208E-10 2.62079E-10
3.640625  6.3673E-10  2.57664E-10 6.11921E-10 2.2232E-10  1.70847E-10 1.73268E-10
3.6484375 5.51537E-10 3.42745E-10 3.49749E-10 2.50109E-10 1.7899E-10  2.87649E-10
3.65625 4.84815E-10 3.78595E-10 3.11424E-10 2.55271E-10 1.72465E-10 3.72465E-10
3.6640625 4.09795E-10 3.36227E-10 4.72276E-10 3.93136E-10 2.31897E-10 4.32781E-10
3.671875  4.55447E-10 2.98875E-10 2.9429E-10  2.35234E-10 2.26455E-10 2.66209E-10
3.6796875 3.344E-10 3.74326E-10 3.58782E-10 3.84791E-10 2.05852E-10 3.53426E-10
3.6875  3.7109E-10  3.01927E-10 5.25533E-10 2.84759E-10 1.16413E-10 2.68865E-10
3.6953125 6.09228E-10 2.88368E-10 6.94766E-10 1.70235E-10 1.71745E-10 2.28329E-10
3.703125  5.65859E-10 3.87018E-10 5.04338E-10 1.92928E-10 1.82936E-10 2.56792E-10
3.7109375 4.97783E-10 3.73187E-10 4.51146E-10 3.57032E-10 1.9047E-10  3.87653E-10
3.71875 4.22438E-10 3.0366E-10  2.85915E-10 3.39699E-10 2.12325E-10 3.73854E-10
3.7265625 2.07506E-10 1.49775E-10 2.45537E-10 2.21091E-10 1.80723E-10 2.48887E-10
3.734375  3.18236E-10 1.71959E-10 2.4274E-10  3.04409E-10 2.00244E-10 2.49977E-10
3.7421875 3.32742E-10 2.18732E-10 4.64812E-10 3.47537E-10 1.22759E-10 2.77625E-10
3.75  4.31139E-10 4.42098E-10 5.01091E-10 3.5632E-10  2.14893E-10 4.04444E-10
3.7578125 3.30426E-10 4.14271E-10 2.94121E-10 4.42816E-10 3.11072E-10 4.80593E-10
3.765625  4.70893E-10 3.1808E-10  4.44757E-10 3.9175E-10  2.41017E-10 4.23002E-10
3.7734375 3.76709E-10 4.02361E-10 5.70867E-10 3.18716E-10 1.43256E-10 3.34451E-10
3.78125 1.69672E-10 3.53834E-10 4.42443E-10 2.44822E-10 1.26849E-10 2.98427E-10
3.7890625 2.23438E-10 3.47132E-10 4.44292E-10 3.8286E-10  2.02324E-10 4.3066E-10
3.796875  2.38432E-10 2.81992E-10 4.64396E-10 2.67589E-10 1.68317E-10 3.00906E-10
3.8046875 3.80875E-10 4.24122E-10 3.91702E-10 2.99494E-10 1.75518E-10 2.83893E-10
3.8125  4.66772E-10 4.85698E-10 5.71717E-10 2.93929E-10 1.90144E-10 3.01512E-10
3.8203125 4.88584E-10 4.5793E-10  5.16358E-10 2.85123E-10 2.00962E-10 3.01258E-10
3.828125  4.47409E-10 3.00211E-10 3.20462E-10 3.62538E-10 2.62099E-10 3.46772E-10
3.8359375 4.57276E-10 3.42241E-10 5.39865E-10 4.5993E-10  3.6104E-10  4.43528E-10
3.84375 4.09215E-10 4.21748E-10 5.20817E-10 3.61672E-10 2.93979E-10 3.55335E-10
3.8515625 5.34491E-10 4.83607E-10 4.79428E-10 3.1222E-10  2.83693E-10 2.57191E-10
3.859375  4.45804E-10 4.20839E-10 3.31021E-10 2.74186E-10 2.58937E-10 2.08846E-10
3.8671875 4.14939E-10 2.56344E-10 3.36918E-10 1.95727E-10 2.07893E-10 2.28857E-10
3.875 3.6118E-10  2.73136E-10 2.5105E-10  2.27343E-10 1.84465E-10 2.32141E-10
3.8828125 3.26308E-10 2.46359E-10 3.90909E-10 1.65729E-10 2.165E-10 2.01625E-10
3.890625  2.30304E-10 3.08629E-10 5.66041E-10 2.65665E-10 2.63576E-10 2.05224E-10
3.8984375 3.44451E-10 5.1398E-10  6.42927E-10 2.44758E-10 2.28053E-10 2.3013E-10
3.90625 4.48032E-10 4.05454E-10 4.27401E-10 3.46457E-10 2.97056E-10 2.64223E-10
3.9140625 3.70521E-10 3.84586E-10 1.96133E-10 3.46606E-10 2.73681E-10 2.42846E-10
3.921875  1.82814E-10 4.11974E-10 3.24647E-10 1.73831E-10 1.88276E-10 1.45943E-10
3.9296875 2.10178E-10 3.25652E-10 2.90231E-10 2.44901E-10 2.15746E-10 2.09436E-10
3.9375  2.12464E-10 3.03798E-10 2.61117E-10 2.60843E-10 2.66244E-10 2.86516E-10
3.9453125 3.70847E-10 3.43879E-10 3.02759E-10 2.88674E-10 2.58971E-10 2.9439E-10
3.953125  6.2554E-10  3.37544E-10 2.92079E-10 3.39063E-10 2.62106E-10 3.46495E-10
3.9609375 4.56587E-10 3.37245E-10 3.11462E-10 2.90055E-10 1.44038E-10 1.90315E-10
3.96875 3.56871E-10 3.00512E-10 3.53061E-10 2.36323E-10 1.13815E-10 1.51719E-10
3.9765625 2.61118E-10 3.6412E-10  4.84025E-10 2.03314E-10 1.84736E-10 1.96013E-10
3.984375  4.41801E-10 4.686E-10 5.40641E-10 1.70814E-10 1.77093E-10 1.70795E-10
3.9921875 4.89514E-10 3.84922E-10 2.63354E-10 1.92858E-10 9.49765E-11 1.22212E-10
4 5.72341E-10 3.37623E-10 3.22709E-10 2.78878E-10 2.24223E-10 1.82095E-10
4.0078125 5.83807E-10 3.49696E-10 5.02816E-10 2.87019E-10 2.03611E-10 2.11047E-10
4.015625  4.70584E-10 2.67569E-10 4.69676E-10 2.71024E-10 1.95389E-10 2.1498E-10
4.0234375 3.24521E-10 2.07203E-10 3.92001E-10 2.19265E-10 1.99292E-10 2.40931E-10
4.03125 2.90158E-10 1.80709E-10 3.50904E-10 1.91648E-10 1.96215E-10 2.51052E-10
